Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;x
al-Mawawiyi;557000;PAL;1938;1990;1990;1990;3;3;1;0;0;5;0;M557043;1938;1960;1999;x
al-Muttalib;557001;PAL;1940;1990;1990;1990;3;2;1;0;0;5;0;M557040;1940;1960;1999;x
al-Qagli;557002;PAL;1930;1990;1990;1990;3;3;16;0;0;5;0;M557026;1930;1960;1999;x
Cunningham;557003;PAL;1938;1941;1945;1990;2;6;4;2;0;5;0;M557037;1938;1960;1999;x
Dalal;557004;PAL;1930;1942;1990;1990;2;2;0;1;0;5;0;M557024;1930;1960;1999;x
Djemal Pasha;557005;PAL;1930;1930;1990;1990;2;3;64;0;0;5;0;M557035;1930;1960;1999;x
Gort;557006;PAL;1930;1930;1941;1943;1;8;132;4;0;5;0;L1138;1930;1960;1999;x
Haydar;557007;PAL;1940;1943;1990;1990;2;3;1;1;0;5;0;M557033;1940;1960;1999;x
Jaafra Pasha;557008;PAL;1930;1943;1990;1990;2;3;3;0;0;5;0;M557039;1930;1960;1999;x
McGilvray;557009;PAL;1930;1990;1990;1990;3;3;0;0;0;5;0;L557009;1930;1941;1999;x
Nicholls;557010;PAL;1944;1990;1990;1990;3;4;256;0;0;5;0;L557010;1944;1960;1999;x
Peake Pasha;557011;PAL;1930;1930;1990;1990;2;5;1;1;0;3;0;L300016;1930;1943;1999;x
Plumer;557012;PAL;1930;1930;1930;1990;1;5;514;1;0;5;0;M557016;1930;1940;1999;x
Samuel;557013;PAL;1930;1930;1930;1990;1;4;513;1;0;5;0;M557007;1930;1941;1999;x
Sinclair;557014;PAL;1937;1990;1990;1990;3;5;17;0;0;5;0;L557014;1937;1946;1999;x
Spinls Pasha;557015;PAL;1930;1930;1990;1990;2;4;1;2;0;5;0;L320014;1930;1942;1999;x
St.Harcourt;557016;PAL;1939;1990;1990;1990;3;4;128;0;0;5;0;L557016;1939;1960;1999;x
Wauchope;557017;PAL;1930;1930;1990;1990;2;4;513;1;0;5;0;M557020;1930;1942;1999;x
Djemal Pasha;557018;PAL;1930;1930;1990;1990;2;2;0;0;0;5;1;M557035;1930;1960;1999;x
Howard;557019;PAL;1940;1990;1990;1990;3;3;2048;0;0;5;1;M557047;1940;1960;1999;x
Tatton-Sykes;557020;PAL;1942;1990;1990;1990;3;4;4096;0;0;5;1;L300023;1942;1960;1999;x
Tours;557021;PAL;1930;1943;1990;1990;2;4;1024;1;0;5;1;L1396;1930;1960;1999;x
al-Taif;557022;PAL;1930;1990;1990;1990;3;2;131072;0;0;5;2;M557052;1930;1960;1999;x
Azmy Pasha;557023;PAL;1930;1943;1990;1990;2;3;16384;1;0;5;2;M512096;1930;1960;1999;x
Brown;557024;PAL;1941;1990;1990;1990;3;3;4096;0;0;5;2;L557024;1941;1960;1999;x
Dalal;557025;PAL;1930;1942;1990;1990;2;2;4096;1;0;5;2;M557024;1930;1960;1999;x
Fullhard;557026;PAL;1939;1942;1990;1990;3;4;0;1;0;5;2;L1441;1939;1946;1999;x
Rogers;557027;PAL;1930;1990;1990;1990;3;4;32768;0;0;5;2;M557051;1930;1942;1999;x
