Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;x
Chi Mengbin;15000;UPE;1949;1959;1990;1990;2;6;8192;1;0;5;1;LChi_Mengbin;1949;1970;1999;x
Chu Lianfang;15001;UPE;1949;1990;1990;1990;3;5;0;1;0;5;1;LChu_Lianfang;1949;1970;1999;x
Guo Xunjing;15002;UPE;1948;1962;1990;1990;2;6;0;1;0;5;1;LGuo_Xunjing;1948;1970;1999;x
Li Shijia;15003;UPE;1935;1941;1990;1990;2;5;4096;1;0;5;1;L50389;1935;1959;1999;x
Lin Yuanquan;15004;UPE;1928;1941;1990;1990;2;5;0;1;0;5;1;LLin_Yuanquan;1928;1950;1999;x
Qi Hongzhang;15005;UPE;1949;1990;1990;1990;3;6;0;1;0;5;1;LQi_Hongzhang;1949;1970;1999;x
Rao Shoukun;15006;UPE;1948;1955;1990;1990;2;5;0;1;0;5;1;L76541;1948;1970;1999;x
Rao Shoukun;15007;UPE;1944;1955;1990;1990;2;5;256;1;0;5;0;L76541;1944;1970;1999;x
Wang Enhua;15008;UPE;1946;1955;1990;1990;2;7;0;2;0;5;1;En-Hua Wang;1946;1970;1999;x
Wang Shouting;15009;UPE;1935;1990;1990;1990;3;5;4096;1;0;5;1;L50366;1935;1948;1999;x
Xu Fengzao;15010;UPE;1926;1990;1990;1990;3;4;2048;1;0;5;1;LXu_Fengzao;1926;1953;1999;x
Yang Shuzhuang;15011;UPE;1921;1924;1927;1990;1;5;8704;2;0;5;1;Yang Shuzhuang;1921;1942;1999;x
Yu Baisheng;15012;UPE;1947;1961;1970;1990;1;7;0;2;0;5;1;LYu_Baisheng;1947;1970;1999;x
Zhang Renyao;15013;UPE;1946;1955;1990;1990;2;6;2048;1;0;5;1;LZhang_Renyao;1946;1970;1999;x
Zhao Hanliang;15014;UPE;1947;1990;1990;1990;3;5;0;1;0;5;1;LZhao_Hanliang;1947;1970;1999;x
Zhu Tiansen;15015;UPE;1925;1990;1990;1990;3;4;512;2;0;5;1;Zhu Tiansen;1925;1946;1999;x
Chen Jiashang;15016;UPE;1944;1950;1958;1990;1;6;4096;1;0;5;2;LChen_Jiashang;1944;1970;1999;x
Huang Bingheng;15017;UPE;1936;1948;1990;1990;2;5;8192;1;0;5;2;L50375;1936;1966;1999;x
Hu Weike;15018;UPE;1946;1960;1990;1990;2;7;0;2;0;5;2;Hu Weike;1946;1970;1999;x
Kong Qinggui;15019;UPE;1938;1942;1990;1990;2;5;8192;1;0;5;2;LKong_Qinggui;1938;1959;1999;x
Kong Qinggui;15020;UPE;1938;1942;1990;1990;2;7;6;2;0;5;0;LKong_Qinggui;1938;1959;1999;x
Kuang Rennong;15021;UPE;1948;1955;1990;1990;2;5;0;1;0;5;2;L76469;1948;1970;1999;x
Kuang Rennong;15022;UPE;1945;1955;1990;1990;2;5;1;1;0;5;0;L76469;1945;1970;1999;x
Lai Mingtang;15023;UPE;1945;1949;1967;1990;2;6;4096;1;0;5;2;Lai Mingtang;1945;1969;1999;x
