Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;x
Benavides Larrea;345200;U27;1930;1930;1930;1930;0;4;2;1;0;3;0;L260000;1930;1939;1999;x
Caro Constantini;345201;U27;1944;1990;1990;1990;3;4;32;0;0;5;0;L260001;1944;1960;1999;x
Chiabra León;345202;U27;1945;1990;1990;1990;3;4;256;0;0;3;0;L260002;1945;1960;1999;x
Davíla Zumaeta;345203;U27;1939;1943;1990;1990;3;5;0;1;0;3;0;L260003;1939;1945;1999;x
de la Fuente;345204;U27;1930;1990;1990;1990;3;4;1;0;0;4;0;L260004;1930;1941;1999;x
Gilardi;345205;U27;1930;1990;1990;1990;3;4;0;0;0;5;0;L260005;1930;1940;1999;x
Gonzalez y Leon;345206;U27;1930;1990;1990;1990;3;5;2;0;0;5;0;L260006;1930;1941;1999;x
Guabloche Rodrígues;345207;U27;1942;1945;1990;1990;2;5;1;1;0;5;0;L260007;1942;1960;1999;x
Heredia Montagne;345208;U27;1930;1990;1990;1990;3;5;514;1;0;5;0;L260008;1930;1939;1999;x
Huerta Pacheco;345209;U27;1930;1990;1990;1990;3;4;1;0;0;4;0;L260009;1930;1938;1999;x
Iglesias;345210;U27;1942;1990;1990;1990;3;5;128;0;0;4;0;L260010;1942;1960;1999;x
Jimenez Torribané;345211;U27;1940;1942;1990;1990;2;5;2;1;0;3;0;L260011;1940;1946;1999;x
Lopéz Trigoso;345212;U27;1943;1990;1990;1990;3;6;256;0;0;3;0;L260012;1943;1960;1999;x
Montagne Sanchez;345213;U27;1937;1941;1990;1990;2;5;0;1;0;4;0;L260013;1937;1944;1999;x
Montero Rojas;345214;U27;1938;1990;1990;1990;3;5;128;0;0;5;0;L260014;1938;1946;1999;x
Muñoz Díaz;345215;U27;1945;1990;1990;1990;3;4;128;0;0;4;0;L260015;1945;1960;1999;x
Noriega Agüero;345216;U27;1939;1941;1944;1990;2;5;0;2;0;3;0;L260016;1939;1960;1999;x
Odria Amoretti;345217;U27;1940;1941;1943;1946;1;6;1;3;0;4;0;L260017;1940;1960;1999;x
Palacios y Montecinos;345218;U27;1930;1930;1990;1990;2;4;4;0;0;4;0;L260018;1930;1940;1999;x
Peréz Documetis;345219;U27;1944;1946;1990;1990;2;5;256;1;0;4;0;L260019;1944;1960;1999;x
Perez Godoy;345220;U27;1943;1946;1950;1990;1;5;256;2;0;3;0;L260020;1943;1960;1999;x
