Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;x
Arandos Villa;170000;BOL;1945;1990;1990;1990;3;2;256;0;0;5;0;L170000;1945;1960;1999;x
Ballivián Rojas;170001;BOL;1930;1942;1946;1990;2;4;64;2;0;3;0;L170001;1930;1947;1999;x
Bilbao Roja;170002;BOL;1939;1944;1990;1990;3;4;256;1;0;4;0;L170002;1939;1960;1999;x
Blanco Galindo;170003;BOL;1930;1940;1990;1990;2;3;128;1;0;3;0;L170003;1930;1946;1999;x
Busch Beccera;170004;BOL;1930;1930;1990;1990;2;5;16;1;0;4;0;L170004;1930;1939;1999;x
Chacón Morales;170005;BOL;1944;1990;1990;1990;3;3;256;0;0;3;0;L170005;1944;1960;1999;x
Eduardo Sanchéz;170006;BOL;1945;1990;1990;1990;3;3;0;0;0;4;0;L170006;1945;1960;1999;x
Franco Rafél;170007;BOL;1930;1941;1946;1990;2;3;0;2;0;4;0;L170007;1930;1947;1999;x
Kundt;170008;BOL;1930;1930;1930;1990;1;3;0;0;0;3;0;L170008;1930;1938;1999;x
Limár Lanza;170009;BOL;1930;1930;1941;1990;2;3;2;1;0;5;0;L170009;1930;1943;1999;x
Lopez y Lopez;170010;BOL;1943;1947;1990;1990;3;3;1;1;0;3;0;L170010;1943;1947;1999;x
Marzana Reyés;170011;BOL;1930;1930;1990;1990;2;5;544;1;0;4;0;L170011;1930;1940;1999;x
Monje Guiterrez;170012;BOL;1942;1945;1947;1990;2;4;4;2;0;4;0;L170012;1943;1960;1999;x
Montalvo Ruiz;170013;BOL;1938;1940;1990;1990;3;3;1;1;0;3;0;L170013;1938;1944;1999;x
Morales Jauregi;170014;BOL;1937;1990;1990;1990;3;3;0;0;0;5;0;L170014;1937;1946;1999;x
Ovando Candia;170015;BOL;1930;1939;1990;1990;2;3;0;1;0;2;0;L170015;1930;1947;1999;x
Pastor Baldiviseo;170016;BOL;1942;1990;1990;1990;3;3;0;0;0;3;0;L170016;1944;1960;1999;x
Peñaranda del Castillo;170017;BOL;1930;1930;1930;1940;1;3;4;1;0;4;0;L170017;1930;1944;1999;x
Pinto Sanchez;170018;BOL;1943;1990;1990;1990;3;4;0;0;0;3;0;L170018;1943;1960;1999;x
Quintanilla Quiroga;170019;BOL;1930;1930;1990;1990;2;3;1;0;0;4;0;L170019;1930;1940;1999;x
Salinas Arromayo;170020;BOL;1930;1930;1990;1990;2;3;2;0;0;5;0;L170020;1930;1945;1999;x
Toro Ruilova;170021;BOL;1930;1930;1930;1990;1;3;0;0;0;5;0;L170021;1930;1941;1999;x
Villa Gutierrez;170022;BOL;1930;1990;1990;1990;3;3;256;0;0;3;0;L170022;1930;1942;1999;x
Villarroel Lopez;170023;BOL;1938;1940;1990;1990;2;4;32;1;0;4;0;L170023;1938;1944;1999;x
Arancha Basutto;170024;BOL;1944;1946;1990;1990;3;3;1024;1;0;4;1;L170024;1944;1960;1999;x
Arandos Villa;170025;BOL;1945;1990;1990;1990;3;3;0;0;0;5;1;L170025;1945;1960;1999;x
Ibarra Juarez;170026;BOL;1940;1945;1990;1990;2;3;0;1;0;5;1;L170026;1943;1960;1999;x
Marzana Reyés;170027;BOL;1930;1930;1990;1990;2;3;512;1;0;4;1;L170027;1930;1940;1999;x
Arancha Basutto;170028;BOL;1943;1946;1990;1990;3;3;131072;1;0;4;2;L170028;1943;1960;1999;x
Bilbao Roja;170029;BOL;1939;1990;1990;1990;3;3;16384;0;0;4;2;L170029;1939;1960;1999;x
Gravelvíz García;170030;BOL;1944;1990;1990;1990;3;3;16384;0;0;5;2;L170030;1944;1960;1999;x
Ibarra Juarez;170031;BOL;1940;1945;1990;1990;3;3;131072;1;0;5;2;L170031;1943;1960;1999;x
Jordán Amero;170032;BOL;1941;1946;1990;1990;2;3;32768;1;0;3;2;L170032;1941;1960;1999;x
Pavon Ochoa;170033;BOL;1930;1930;1990;1990;2;5;4096;1;0;5;2;L170033;1930;1941;1999;x
Saralegui Sanchéz;170034;BOL;1943;1990;1990;1990;3;3;0;0;0;5;2;L170034;1943;1960;1999;x
Villa Gutierrez;170035;BOL;1930;1990;1990;1990;3;3;0;0;0;3;2;L170035;1930;1942;1999;x
