Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;x
ag Attaher;530000;ALG;1936;1936;1936;1936;0;3;262146;0;0;5;0;KaiserreichTuareg7;1936;1964;1999;x
Kaocen;530001;ALG;1936;1936;1936;1936;0;3;262336;0;0;5;0;Kaocen;1936;1964;1999;x
ag Ihemma;530002;ALG;1936;1936;1936;1936;0;3;537133090;0;0;5;0;Ihemma;1936;1964;1999;x
ag Amayas;530003;ALG;1936;1936;1936;1936;0;3;262182;0;0;5;0;KaiserreichTuareg3;1936;1964;1999;x
Lekal;530004;ALG;1939;1944;1949;1954;0;3;262161;0;0;5;0;KaiserreichRabnala;1939;1964;1999;x
ag lhemma;530005;ALG;1936;1936;1936;1936;0;3;2048;0;0;5;1;KaiserreichTuareg8;1936;1964;1999;x
Agg-Ibrahim;530006;ALG;1936;1936;1936;1936;0;3;1024;0;0;5;1;unknown;1936;1964;1999;x
ag Attaher;530007;ALG;1936;1936;1936;1936;0;3;16384;0;0;5;2;KaiserreichTuareg7;1936;1964;1999;x
Kodogo;530008;ALG;1936;1936;1936;1936;0;3;32768;0;0;5;2;unknown;1936;1964;1999;x
ag lhemma;530009;ALG;1936;1936;1936;1936;0;3;0;0;0;5;2;KaiserreichTuareg8;1936;1964;1999;x
