Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;x
Abele;64000;U10;1942;1990;1990;1990;3;7;1024;2;0;5;1;Mannert_Lincoln_Abele;1942;1969;1999;x
Adams;64001;U10;1944;1990;1990;1990;3;4;0;1;0;5;1;Kaiserreich_U10_Samuel_Adams;1944;1970;1999;x
Ashworth;64002;U10;1950;1958;1966;1990;2;6;8192;2;0;5;1;Kaiserreich_U10_Frederick_Ashworth;1950;1970;1999;x
Behrens Jr.;64003;U10;1953;1967;1990;1990;3;6;3072;1;0;5;1;Kaiserreich_U10_Behrens;1953;1970;1999;x
Benson;64004;U10;1944;1955;1990;1990;3;6;9216;2;0;5;1;Kaiserreich_U10_Roy_Benson;1944;1970;1999;x
Bowen Jr.;64005;U10;1944;1965;1969;1990;3;6;0;1;0;5;1;LHarold_Bowen_Jr;1944;1970;1999;x
Bowen Sr.;64006;U10;1935;1942;1947;1990;2;5;0;3;0;5;1;U10 Harold Bowen;1935;1949;1999;x
Christie;64007;U10;1939;1943;1949;1990;2;3;1024;1;0;5;1;U10- Ralph Christie;1939;1958;1999;x
Denfeld;64008;U10;1937;1942;1945;1947;0;8;0;2;0;5;1;L60398;1937;1956;1999;x
Hamlet;64009;U10;1926;1933;1938;1990;1;7;512;3;0;5;1;Harry_G_Hamlet;1926;1939;1999;x
Holden;64010;U10;1941;1945;1951;1990;1;6;8192;2;0;5;1;U10 Fredrick Holden;1941;1960;1999;x
Hussey Jr.;64011;U10;1940;1943;1947;1990;1;5;0;1;0;5;1;LGeorge_Frederick_HusseyJr;1940;1959;1999;x
Kinkaid;64012;U10;1937;1941;1943;1945;0;7;6144;3;0;5;1;L60426;1937;1953;1999;x
McCann;64013;U10;1941;1944;1950;1990;1;7;1024;2;0;5;1;Kaiserreich_U10_Allan_McCann;1941;1962;1999;x
Mihalowski;64014;U10;1950;1990;1990;1990;3;5;0;1;0;5;1;Kaiserreich_U10_John_Mihalowski;1950;1970;1999;x
Murray;64015;U10;1939;1942;1945;1951;1;5;0;1;0;5;1;U10 George Murray;1939;1954;1999;x
Noyes;64016;U10;1934;1940;1990;1990;2;5;2048;1;0;5;1;L60449;1934;1951;1999;x
O'Callahan;64017;U10;1946;1990;1990;1990;3;3;0;1;0;5;1;Kaiserreich_U10_Joseph_OCallahan;1946;1970;1999;x
O'Kane;64018;U10;1943;1990;1990;1990;3;7;5120;2;0;5;1;Kaiserreich_U10_Richard_OKane;1943;1970;1999;x
Pratt;64019;U10;1921;1927;1929;1930;0;7;512;4;0;5;1;William_Veazie_Pratt;1921;1941;1999;x
Pride;64020;U10;1940;1944;1953;1959;0;8;8192;2;0;5;1;LAlfred_Melville_Pride;1940;1963;1999;x
Pride;64021;U10;1940;1944;1953;1959;1;8;131072;2;0;5;2;LAlfred_Melville_Pride;1940;1963;1999;x
Rockwell;64022;U10;1938;1942;1948;1990;2;5;2048;2;0;5;1;U10 Francis Rockwell;1938;1951;1999;x
Schonland;64023;U10;1942;1990;1990;1990;3;5;0;1;0;5;1;Kaiserreich_U10_Herbert_Schonland;1942;1966;1999;x
Sherman F.P.;64024;U10;1942;1943;1945;1950;1;7;4096;3;0;5;1;L60464;1942;1961;1999;x
Small;64025;U10;1939;1990;1990;1990;3;5;0;2;0;5;1;Ernest_G_Small;1939;1945;1999;x
Sprague;64026;U10;1941;1944;1951;1990;1;8;4096;2;0;5;1;Clifton_Sprague;1941;1961;1999;x
Wright J.;64027;U10;1941;1944;1952;1954;0;7;4096;2;0;5;1;L60481;1941;1963;1999;x
Campbell H.D.;64028;U10;1936;1943;1990;1990;3;4;131072;1;0;5;2;U10 Harold Campbell;1936;1956;1999;x
Christensen;64029;U10;1946;1990;1990;1990;3;6;4096;1;0;5;2;Kaiserreich_U10_Fred_Christensen;1946;1970;1999;x
Craigie;64030;U10;1942;1946;1952;1990;1;6;0;1;0;5;2;Laurence_C_Craigie;1942;1967;1999;x
Dominick;64031;U10;1945;1990;1990;1990;3;5;0;1;0;5;2;Peter_H_Dominick;1945;1970;1999;x
Foulois;64032;U10;1918;1931;1937;1990;1;6;4608;3;0;5;2;U10 Benjamin Foulois;1918;1944;1990;x
Groves S.W.;64033;U10;1943;1990;1990;1990;3;7;4096;2;0;5;2;Kaiserreich_U10_Stephen_W_Groves;1943;1970;1999;x
Ingersoll S.H.;64034;U10;1942;1943;1955;1990;1;7;131072;2;0;5;2;U10 Stuart Ingersoll;1942;1963;1999;x
Lee R.M.;64035;U10;1941;1948;1958;1963;0;7;16384;2;0;5;2;Kaiserreich_U10_Robert_Lee;1941;1970;1999;x
Lee R.M.;64036;U10;1941;1948;1958;1963;0;7;68;2;0;5;0;Kaiserreich_U10_Robert_Lee;1941;1970;1999;x
Mitchell R.J.;64037;U10;1938;1943;1948;1990;1;6;147456;2;0;5;2;U10 Ralph Mitchell;1938;1956;1999;x
Murray G.D.;64038;U10;1936;1942;1945;1951;1;5;131072;1;0;5;2;Kaiserreich_U10_George_Murray;1936;1954;1999;x
Partridge;64039;U10;1942;1944;1951;1954;0;8;0;2;0;5;2;L60545;1942;1965;1999;x
Rogers Jr. E.J.;64040;U10;1939;1950;1961;1990;2;7;49152;2;0;5;2;U10 Elmer Rogers Jr;1939;1969;1999;x
Sweeney C.W.;64041;U10;1946;1967;1990;1990;3;6;32768;2;0;5;2;Kaiserreich_U10_Charles_Sweeney;1946;1970;1999;x
Thyng;64042;U10;1943;1990;1990;1990;3;6;4096;2;0;5;2;Kaiserreich_U10_Harrison_Thyng;1943;1970;1999;x
Vaughan;64043;U10;1940;1990;1990;1990;3;5;65536;1;0;5;2;Norman_D_Vaughan;1940;1970;1999;x
Vogt;64044;U10;1943;1960;1965;1990;1;6;4096;1;0;5;2;John_W_Vogt;1943;1970;1999;x
Walker;64045;U10;1946;1969;1990;1990;2;8;131072;2;0;5;2;Thomas_J_Walker;1946;1970;1999;x
Abrams;64046;U10;1945;1960;1963;1990;1;8;1073741952;2;0;5;0;Kaiserreich_U10_Creighton_Abrams;1945;1970;1999;x
Adcock;64047;U10;1942;1945;1990;1990;2;4;33;1;0;5;0;LClarence_Lionel_Adcock;1942;1960;1999;x
Arnold A.V.;64048;U10;1936;1944;1990;1990;2;5;68;1;0;5;0;LArchibald_Vincent_Arnold;1936;1954;1999;x
Billado;64049;U10;1944;1955;1990;1990;2;5;4;1;0;5;0;LFrancis_William_Billado;1944;1970;1999;x
Brooks;64050;U10;1940;1942;1949;1990;1;7;128;2;0;5;0;L60065;1940;1958;1999;x
Bull;64051;U10;1940;1942;1949;1990;1;6;0;2;0;5;0;L60075;1940;1958;1999;x
