Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;x
Abdul Rahman;565000;MLY;1930;1930;1945;1990;2;4;1;1;0;5;0;M565030;1930;1960;1999;x
al-Marhum;565001;MLY;1938;1990;1990;1990;3;4;4;0;0;5;0;L565001;1938;1960;1999;x
al-Mansur;565002;MLY;1930;1941;1990;1990;2;4;1;1;0;5;0;M565031;1930;1960;1999;x
Badlishah;565003;MLY;1930;1990;1990;1990;3;4;1;0;0;5;0;M565032;1930;1960;1999;x
Bassingstoker;565004;MLY;1940;1990;1990;1990;3;3;2;0;0;5;0;L565004;1940;1960;1999;x
Besar;565005;MLY;1930;1990;1990;1990;3;6;528;1;0;5;0;M565024;1930;1943;1999;x
Bimantura;565006;MLY;1945;1990;1990;1990;3;3;1;0;0;5;0;L565006;1945;1960;1999;x
Brooke-Popham;565007;MLY;1941;1941;1941;1990;1;5;513;3;0;5;0;L1051;1941;1944;1999;x
Dobbie;565008;MLY;1930;1940;1990;1990;2;5;2;1;0;5;0;M565007;1930;1960;1999;x
Ghiath of Selangor;565009;MLY;1930;1990;1990;1990;3;4;32;0;0;5;0;L565009;1930;1945;1999;x
Hamid Shah;565010;MLY;1930;1930;1990;1990;2;4;514;1;0;5;0;M565029;1930;1943;1999;x
H.R.H. Ismael of Trengganu;565011;MLY;1938;1941;1945;1990;1;4;64;2;0;5;0;L565011;1938;1960;1999;x
Ibrahim IV of Kelantan;565012;MLY;1930;1990;1990;1990;3;3;0;0;0;5;0;M565014;1930;1960;1999;x
Keen;565013;MLY;1939;1990;1990;1990;3;6;256;0;0;5;0;L565013;1939;1960;1999;x
Mohd;565014;MLY;1945;1990;1990;1990;3;3;2;0;0;5;0;L565014;1945;1960;1999;x
Mustain of Pahang;565015;MLY;1930;1990;1990;1990;3;6;528;1;0;5;0;L565015;1930;1960;1999;x
Percival;565016;MLY;1930;1939;1941;1990;2;4;2;2;0;5;0;M565008;1930;1942;1999;x
Putra of Perlis;565017;MLY;1930;1930;1941;1990;1;4;128;1;0;5;0;M565035;1930;1960;1999;x
Suleiman of Selangor;565018;MLY;1930;1930;1930;1990;1;4;512;0;0;5;0;L565018;1930;1939;1999;x
Templer;565019;MLY;1942;1944;1945;1990;1;6;4;3;0;5;0;M565034;1942;1960;1999;x
Young;565020;MLY;1942;1990;1990;1990;3;3;2;0;0;5;0;M565021;1942;1960;1999;x
Atcherley;565021;MLY;1930;1930;1990;1990;2;5;4096;1;0;5;1;M565009;1930;1960;1999;x
Gurney;565022;MLY;1939;1942;1990;1990;2;4;4096;1;0;5;1;M565003;1939;1960;1999;x
Kerr;565023;MLY;1940;1990;1990;1990;3;5;2048;0;0;5;1;L565023;1940;1946;1999;x
Rahman Ali;565024;MLY;1930;1990;1990;1990;3;3;0;0;0;5;1;M565036;1930;1960;1999;x
Tun Rahman;565025;MLY;1943;1946;1990;1990;2;3;0;1;0;5;1;M565030;1943;1960;1999;x
Tunka of Tampin;565026;MLY;1941;1990;1990;1990;3;3;0;0;0;5;1;M565028;1941;1960;1999;x
ul-Lail of Perlis;565027;MLY;1930;1930;1990;1990;2;3;0;1;0;5;1;M565037;1930;1943;1999;x
Yew;565028;MLY;1945;1990;1990;1990;3;3;0;0;0;5;1;L565028;1945;1960;1999;x
Britton;565029;MLY;1930;1990;1990;1990;3;5;4096;0;0;5;2;L565029;1930;1943;1999;x
Choon;565030;MLY;1945;1990;1990;1990;3;3;0;0;0;5;2;L565030;1945;1960;1999;x
Hisam II. of Selangor;565031;MLY;1930;1930;1990;1990;2;4;131072;1;0;5;2;M565039;1930;1944;1999;x
Jarman;565032;MLY;1930;1938;1942;1990;1;5;4096;2;0;5;2;M565010;1930;1960;1999;x
MacDonald;565033;MLY;1938;1942;1990;1990;2;5;16384;1;0;5;2;L565033;1938;1960;1999;x
Shan;565034;MLY;1941;1990;1990;1990;3;4;65536;0;0;5;2;L565034;1941;1960;1999;x
Stephenson;565035;MLY;1939;1990;1990;1990;3;5;8192;0;0;5;2;L565035;1939;1960;1999;x
Wan;565036;MLY;1930;1990;1990;1990;3;4;32768;0;0;5;2;M565038;1930;1960;1999;x
