Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;x
da Camara Pina;569000;MOZ;1941;1990;1990;1990;3;5;256;0;0;5;0;L569000;1941;1960;1999;x
da Costa Lopes da Silva;569001;MOZ;1939;1990;1990;1990;3;4;128;0;0;5;0;M569026;1939;1960;1999;x
da Rocha Belez Ferraz;569002;MOZ;1938;1942;1990;1990;2;4;4;1;0;5;0;L569002;1938;1960;1999;x
de Barros Rodrigues;569003;MOZ;1930;1940;1942;1990;2;4;2;2;0;5;0;M569027;1930;1960;1999;x
de Castro de Abreu é Mota;569004;MOZ;1930;1930;1990;1990;2;4;514;1;0;5;0;L569004;1930;1942;1999;x
de Silva Bastos;569005;MOZ;1938;1940;1990;1990;2;4;2;1;0;5;0;L569005;1938;1960;1999;x
Ivens Ferraz;569006;MOZ;1930;1930;1942;1990;1;4;4;1;0;5;0;M569024;1930;1960;1999;x
Kaulza de Arriaga;569007;MOZ;1944;1990;1990;1990;3;6;261;0;0;5;0;M569021;1944;1960;1999;x
Lobato Guerra;569008;MOZ;1930;1940;1990;1990;3;4;64;1;0;5;0;M569025;1930;1960;1999;x
Martins de Carvalho;569009;MOZ;1930;1930;1930;1990;1;5;513;1;0;5;0;M569008;1930;1942;1999;x
Miranda Cabral;569010;MOZ;1930;1930;1990;1990;2;5;515;1;0;5;0;L569010;1930;1960;1999;x
Nunes Gomes;569011;MOZ;1944;1990;1990;1990;3;5;4;0;0;5;0;M569029;1944;1960;1999;x
Pereira Cabral;569012;MOZ;1930;1930;1930;1930;0;4;513;1;0;5;0;M569001;1930;1941;1999;x
Silva Nunes;569013;MOZ;1941;1990;1990;1990;3;4;128;0;0;5;0;M569022;1941;1960;1999;x
Sinel de Cordes;569014;MOZ;1930;1990;1990;1990;3;2;512;0;0;5;0;L569014;1930;1960;1999;x
Taveira Pereira;569015;MOZ;1941;1990;1990;1990;3;3;128;0;0;5;0;M569027;1941;1960;1999;x
de Sousa é Vasconcelos;569016;MOZ;1930;1930;1930;1990;1;5;8704;1;0;5;1;M569003;1930;1945;1999;x
Garcia Rosado;569017;MOZ;1930;1930;1990;1990;2;3;0;0;0;5;1;M569009;1930;1960;1999;x
Pereira Bastos;569018;MOZ;1930;1990;1990;1990;3;3;2048;0;0;5;1;L569018;1930;1960;1999;x
Ponjo;569019;MOZ;1945;1990;1990;1990;3;3;4096;0;0;5;1;M569031;1945;1960;1999;x
Rodrigues Ribeiro;569020;MOZ;1938;1990;1990;1990;3;3;1024;0;0;5;1;M569030;1938;1945;1999;x
Antunes Tomas;569021;MOZ;1940;1943;1990;1990;2;4;16384;1;0;5;2;L569021;1940;1960;1999;x
Conceicao Neves;569022;MOZ;1940;1945;1990;1990;3;3;0;1;0;5;2;M569006;1940;1960;1999;x
Nunes de Oliveira;569023;MOZ;1930;1930;1990;1990;2;3;4096;1;0;5;2;M569002;1930;1960;1999;x
Sá Aruajo;569024;MOZ;1939;1942;1990;1990;2;4;4096;1;0;5;2;M569010;1939;1960;1999;x
Val-Covo;569025;MOZ;1941;1990;1990;1990;3;3;131072;0;0;5;2;M569032;1941;1960;1999;x
