Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;x
Sankoh;537000;GUI;1936;1936;1939;1944;0;3;2;0;0;5;0;M554015;1936;1964;1999;x
Mockey;537001;GUI;1936;1940;1945;1950;0;3;2;0;0;5;0;Mockey;1936;1964;1999;x
Lansana;537002;GUI;1942;1947;1952;1957;0;3;2;0;0;5;0;Lansana;1942;1964;1999;x
Camara;537003;GUI;1945;1950;1955;1960;0;3;192;0;0;5;0;Camara;1945;1964;1999;x
Sano;537004;GUI;1945;1950;1955;1960;0;3;192;0;0;5;0;Sano;1945;1964;1999;x
Manareh;537005;GUI;1936;1936;1936;1936;0;3;192;0;0;5;0;M554019;1936;1964;1999;x
Cummings;537006;GUI;1936;1936;1936;1936;0;3;536870946;0;0;5;0;unknown;1936;1964;1999;x
Gulama;537007;GUI;1941;1946;1951;1956;0;3;536870946;0;0;5;0;M554022;1941;1964;1999;x
Keïta;537008;GUI;1944;1949;1954;1959;0;3;536870946;0;0;5;0;unknown;1944;1964;1999;x
Bureh;537009;GUI;1936;1936;1936;1936;0;3;38;0;0;5;0;M554017;1936;1964;1999;x
d'Aby;537010;GUI;1939;1944;1949;1954;0;3;38;0;0;5;0;d'Aby;1939;1964;1999;x
Sanogo;537011;GUI;1941;1946;1951;1956;0;3;38;0;0;5;0;Sanogo;1941;1964;1999;x
Stephens;537012;GUI;1936;1936;1936;1936;0;3;17;0;0;5;0;M554020;1936;1964;1999;x
Sano;537013;GUI;1936;1936;1936;1936;0;3;17;0;0;5;0;unknown;1936;1964;1999;x
Injai;537014;GUI;1936;1936;1936;1936;0;3;17;0;0;5;0;Injai;1936;1964;1999;x
Sarif Easmon;537015;GUI;1936;1936;1936;1938;0;3;2048;0;0;5;1;unknown;1936;1964;1999;x
Djessou;537016;GUI;1937;1942;1947;1952;0;3;2048;0;0;5;1;Djessou;1937;1964;1999;x
Wurie;537017;GUI;1936;1936;1936;1936;0;3;2048;0;0;5;1;M554021;1936;1964;1999;x
Djaument;537018;GUI;1936;1936;1941;1946;0;3;4096;0;0;5;1;Djaument;1936;1964;1999;x
W.J. Campbell;537019;GUI;1936;1936;1936;1936;0;3;4096;0;0;5;1;unknown;1936;1964;1999;x
A.O. Barry;537020;GUI;1942;1947;1952;1957;0;3;4096;0;0;5;1;Barry;1942;1964;1999;x
Boda;537021;GUI;1936;1938;1943;1948;0;3;1024;0;0;5;1;Boda;1936;1964;1999;x
Lattier;537022;GUI;1945;1950;1955;1960;0;3;1024;0;0;5;1;Lattier;1945;1964;1999;x
I. Barry;537023;GUI;1943;1948;1953;1958;0;3;1024;0;0;5;1;Barry2;1943;1964;1999;x
Telli;537024;GUI;1945;1950;1955;1960;0;3;8192;0;0;5;1;Telli;1945;1964;1999;x
