U52;Ruling Cabinet - Start;Name;Start Year;End Year;Retirement Year;Ideology;Personality;Loyalty;Picturename;X
1170001;Chief of Air Force;John Lankester Parker;1933;1964;1999;SL;Army Aviation Doctrine;high;U52_JLP;X
1170002;Chief of Air Force;George Currie;1934;1964;1999;SC;Air Superiority Doctrine;high;8645;X
1170003;Chief of Army;William John English;1934;1964;1999;ML;Static Defence Doctrine;high;8639;X
1170004;Chief of Army;Herbert Dixon;1934;1964;1999;SC;Decisive Battle Doctrine;high;U52_dixonherbert;X
1170005;Chief of Army;Norman Stronge;1933;1964;1999;SC;Static Defence Doctrine;high;8636;X
1170006;Chief of Army;Robert Blair Mayne;1942;1964;1999;SC;elastic defence doctrine;High;8591;X
1170007;Chief of Navy;Edward Bingham;1934;1964;1999;SC;Power Projection Doctrine;high;8644;X
1170008;Chief of Navy;Edward Archdale;1934;1964;1999;ML;Decisive Naval Battle Doctrine;high;U52_edarchdale;X
1170009;Chief of Navy;William Grant;1933;1964;1999;SC;Base Control Doctrine;high;8638;X
1170010;Chief of Staff;Basil Brooke;1933;1964;1999;SC;School of Psychology;high;8640;X
1170011;Chief of Staff;Robert Blair Mayne;1939;1964;1999;SC;School of Fire Support;High;8591;X
1170012;Foreign Minister;James Craig;1933;1964;1999;SC;Ideological Crusader;high;8642;X
1170013;Foreign Minister;Harry Midgley;1934;1964;1999;SL;Ideological Crusader;high;U52_Harry_Midgley;X
1170014;Foreign Minister;William Joyce;1935;1964;1999;NS;Ideological Crusader;Very High;M1013;X
1170015;Head of Government;James Craig;1933;1964;1999;SC;Flamboyant Tough Guy;high;8642;X
1170016;Head of Government;Richard Byrne;1933;1964;1999;PA;Political Protege;high;8635;X
1170017;Head of Government;Jack Beattie;1934;1964;1999;SD;Silent Workhorse;high;8631;X
1170018;Head of Military Intelligence;Robert Blair Mayne;1943;1964;1999;SC;Dismal Enigma;high;8591;X
1170019;Head of Military Intelligence;Robert James McMordie;1934;1964;1999;ML;Logistics Specialist;high;U52_RJM;X
1170020;Head of Military Intelligence;Basil Brooke;1933;1964;1999;SC;Logistics Specialist;high;8640;X
1170021;Head of Military Intelligence;Herbert Dixon;1934;1964;1999;SC;Logistics Specialist;high;U52_dixonherbert;X
1170022;Head of Military Intelligence;John William Nixon;1934;1964;1999;PA;Political Specialist;high;U52_JWN;X
1170023;Head of State;James Hamilton;1933;1964;1999;SC;Popular Figurehead;high;8641;X
1170024;Head of State;Thomas Dixon;1934;1964;1999;SC;Insignificant Layman;high;8637;X
1170025;Head of State;Thomas J. Campbell;1933;1964;1999;PA;Die-hard Reformer;high;8633;X
1170026;Head of State;Jack Beattie;1934;1964;1999;SD;Insignificant Layman;high;8631;X
1170027;Head of State;William Joyce;1934;1964;1999;NS;barking buffoon;Very High;M1013;X
1170028;Minister of Armament;John Miller Andrews;1933;1964;1999;SC;laissez-faire capitalist;high;8643;X
1170029;Minister of Armament;Edward Archdale;1934;1964;1999;SC;Resource Industrialist;high;U52_edarchdale;X
1170030;Minister of Armament;Harry Midgley;1933;1964;1999;SL;Administrative Genius;high;8647;X
1170031;Minister of Armament;Basil Brooke;1934;1964;1999;SC;Administrative Genius;high;8640;X
1170032;Minister of Armament;Joseph Larmor;1934;1964;1999;SL;Theoretical Scientist;high;8634;X
1170033;Minister of Armament;William Grant;1934;1964;1999;SC;Battle Fleet Proponent;high;8638;X
1170034;Minister of Security;Dawson Bates;1933;1964;1999;SC;Man of the People;high;8646;X
1170035;Minister of Security;Joseph Davison;1934;1964;1999;SC;Efficient Sociopath;high;8630;X
1170036;Minister of Security;Basil Brooke;1934;1964;1999;SC;Crime Fighter;high;8640;X
1170037;Minister of Security;William Moore;1934;1964;1999;ML;Silent Lawyer;high;8632;X
1170038;Minister of Security;James Andrews;1934;1964;1999;SC;Silent Lawyer;high;unknownminister;X
1170039;Minister of Security;Alexander Robinson;1934;1964;1999;SC;Prince of Terror;high;8629;X
1170040;Minister of Security;John William Nixon;1933;1964;1999;PA;Prince of Terror;high;U52_JWN;X
1170041;Minister of Security;Charles Wickham;1933;1964;1999;SC;Crime Fighter;high;U52_charles_wickham;X
