U06;Ruling Cabinet - Start;Name;Start Year;End Year;Retirement Year;Ideology;Personality;Loyalty;Picturename;X
;Replacements;;;;;;;;;X
584001;Head of State;Earl Kemps Long;1936;1964;1999;SC;Popular Figurehead;High;M573001;X
584002;Head of Government;Richard Webster Leche;1936;1964;1999;SC;Naive Optimist;High;M573002;X
584003;Foreign Minister;Ransome Judd Williams;1936;1964;1999;SC;Apologetic Clerk;High;M573003;X
584004;Minister of Armament;Spessard Lindsay Holland;1936;1964;1999;SC;Air Superiority Proponent;Medium;M573004;X
584005;Minister of Security;Paul Burney Johnson Sr.;1936;1964;1999;SC;Silent Lawyer;Medium;M573005;X
584006;Head of Military Intelligence;Robert G. Cherry;1936;1964;1999;SC;Industrial Specialist;Medium;M573006;X
584007;Chief of Staff;William S. Graves;1936;1964;1999;SC;School of Mass Combat;Medium;M573007;X
584008;Chief of Army;Henry Jouett;1936;1964;1999;SC;Elastic Defence Doctrine;Medium;M573008;X
584009;Chief of Navy;Edward I. Bourne;1936;1964;1999;SC;Indirect Approach Doctrine;Medium;M573009;X
584010;Chief of Air Force;Kenneth Walker;1936;1964;1999;SC;Army Aviation Doctrine;Medium;M573010;X
584011;Foreign Minister;Sam Houston Jones;1941;1964;1999;SC;The Cloak N Dagger Schemer;High;M573011;X
584012;Foreign Minister;Clyde Roark Hoey;1942;1964;1999;SC;Biased Intellectual;High;M573012;X
584013;Foreign Minister;Eugene Talmadge;1936;1964;1999;NS;Iron Fisted Brute;High;M573013;X
584014;Foreign Minister;John C.B. Ehringhaus;1943;1964;1999;SC;General Staffer;High;M573014;X
584015;Foreign Minister;James Houston Davies;1945;1964;1999;SC;Ideological Crusader;High;M573015;X
584016;Foreign Minister;Chauncey Sparks;1945;1964;1999;SC;Great Compromiser;High;M573016;X
584017;Minister of Armament;Harry Hill McAllister;1937;1964;1999;SC;Infantry Proponent;Medium;M573017;X
584018;Minister of Armament;David Bibb Graves;1937;1964;1999;FA;Laissez-Faire Capitalist;Medium;M573018;X
584019;Minister of Armament;Carl Bailey;1936;1948;1999;SC;Construction Magnate;Medium;M573019;X
584020;Minister of Armament;Junius M. Futtrell;1939;1964;1999;SC;Resource Industrialist;Medium;M573020;X
584021;Minister of Armament;Colgate W. Darden Jr.;1940;1964;1999;SC;Administrative Genius;Medium;M573021;X
584022;Minister of Armament;Burnett Rhett Maybank;1940;1964;1999;SC;Air to Ground Proponent;Medium;M573022;X
584023;Minister of Armament;Frederick Preston Cone;1941;1964;1999;SC;Air to Sea Proponent;Medium;M573023;X
584024;Minister of Armament;Jim Nance McCord;1942;1964;1999;SC;Military Entrepreneur;Medium;M573024;X
584025;Minister of Armament;Olin DeWitt Johnston;1943;1964;1999;SC;Tank Proponent;Medium;M573025;X
584026;Minister of Armament;Albert B. Chandler;1945;1964;1999;SC;Battle Fleet Proponent;Medium;M573026;X
584027;Minister of Armament;David Sholtz;1946;1964;1999;SC;Submarine Proponent;Medium;M573027;X
584028;Minister of Security;Frank Murray Dixon;1938;1964;1999;SC;Back Stabber;Medium;M573028;X
584029;Minister of Security;James H. Price;1939;1964;1999;SC;Prince of Terror;Medium;M573029;X
584030;Minister of Security;Prentice Cooper;1941;1964;1999;SC;Crime Fighter;Medium;M573030;X
584031;Minister of Security;Millard Fillmore Caldwell Jr.;1943;1964;1999;SC;Man of the People;Medium;M573031;X
584032;Minister of Security;Lloyd Crow Stark;1943;1964;1999;SC;Efficient Sociopath;Medium;M573032;X
584033;Minister of Security;Joseph Melville Broughton;1944;1964;1999;SC;Compassionate Gentleman;Medium;M573033;X
584034;Minister of Security;Forrester C. Donnell;1945;1964;1999;SC;Crooked Kleptocrat;Medium;M573034;X
584035;Head of Military Intelligence;Eurith Dickinson Rivers;1936;1964;1999;SC;Political Specialist;Medium;M573035;X
584036;Head of Military Intelligence;Guy Brasfield Park;1940;1964;1999;SC;Dismal Enigma;Medium;M573036;X
584037;Head of Military Intelligence;Gordon Weaver Browning;1942;1964;1999;SC;Logistics Specialist;Medium;M573037;X
584038;Head of Military Intelligence;Benjamin Travis Laney;1944;1964;1999;SC;Naval Intelligence Specialist;Medium;M573038;X
584039;Minister of Armament;Homer M. Adkins;1936;1964;1999;SC;Keynesian Economy;Medium;M573039;X
584040;Chief of Staff;Dennis J. Murphree;1938;1964;1999;SC;School of Psychology;Medium;M573040;X
584041;Chief of Staff;Roscoe Murray;1940;1964;1999;SC;School of Fire Support;Medium;M573041;X
584042;Chief of Staff;William W. Austin;1944;1964;1999;SC;School of Manoeuvre;Medium;M573042;X
584043;Chief of Army;John Polin;1940;1964;1999;SC;Decisive Battle Doctrine;Medium;M573043;X
584044;Chief of Army;Fielding Lewis Wright;1941;1964;1999;SC;Guns and Butter Doctrine;Medium;M573044;X
584045;Chief of Army;John J. Williams;1943;1964;1999;SC;Armoured Spearhead Doctrine;Medium;M573045;X
584046;Chief of Navy;Harold Eisert;1940;1964;1999;SC;Open Seas Doctrine;Medium;M573046;X
584047;Chief of Navy;Simeon Slavens Willis;1941;1964;1999;SC;Base Control Doctrine;Medium;M573047;X
584048;Chief of Navy;Richard Powers;1942;1964;1999;SC;Power Projection Doctrine;Medium;M573048;X
584049;Chief of Air Force;Philip Ardery;1940;1964;1999;SC;Carpet Bombing Doctrine;Medium;M573049;X
584050;Chief of Air Force;Thomas Lowry Bailey;1941;1964;1999;SC;Vertical Envelopment Doctrine;Medium;M573050;X
584051;Chief of Air Force;John Faulkenberry;1943;1964;1999;SC;Air Superiority Doctrine;Medium;M573051;X
584052;Head of State;Hellen Keller;1936;1964;1999;SD;Pig-headed Isolationist;Medium;Hellen_Keller;X
