U34;Ruling Cabinet - Start;Name;Start Year;End Year;Retirement Year;Ideology;Personality;Loyalty;Picturename;X
911300;Head of State;Cafer Seydahmet Kirimer;1936;1964;1999;PA;Popular Figurehead;High;AWM_Cafer;x
911301;Head of State;Dimitro Ulyanov;1936;1964;1999;ST;Ruthless Powermonger;High;AWM_Ulyanov;x
911302;Head of State;Noman Celebicihan;1936;1964;1999;SC;Die-hard Reformer;Medium;AWM_Celebicihan;x
911303;Head of State;Sakhib-Garey Said-Galiyev;1936;1964;1999;SD;Benevolent gentleman;High;kai_u34skhbgry;x
911304;Head of State;Adolph Joffe;1936;1964;1999;LE;Die-hard Reformer;High;kai_u34adlphjffe;x
911305;Head of State;Aleksander Romanowicz;1936;1964;1999;FA;Resigned generalissimo;High;kai_u34alksrmnwc;x
911306;Head of State;Council of People's Commissars;1936;1964;1999;LE;Weary Stiffneck;High;MRus Sovnarkom;x
911307;Head of Government;Aleksander Jeljaszewicz;1936;1964;1999;FA;Flamboyant tough guy;High;kai_u34alksjlszw;x
911308;Head of Government;Veli Ibrahimov;1936;1964;1999;LWR;Naive Optimist;High;AWM_Veli;x
911309;Head of Government;Dimitro Ulyanov;1936;1964;1999;LE;Flamboyant Tough Guy;Medium;AWM_Ulyanov;x
911310;Head of Government;Beqir Cobanzade;1936;1964;1999;PA;Political Protege;Medium;AWM_Beqir;x
911311;Head of Government;Cafer Seydahmet Kirimer;1936;1964;1999;SC;Smiling Oilman;High;AWM_Cafer;x
911312;Head of Government;Solomon Krym;1936;1964;1999;ML;Political Protege;Medium;AWM_Krym;x
911313;Foreign Minister;Solomon Krym;1936;1964;1999;ML;Great Compromiser;High;AWM_Krym;x
911314;Foreign Minister;Yahya Kemal;1936;1964;1999;PA;Iron fisted brute;High;AWM_Yahya;x
911315;Foreign Minister;Noman Celebicihan;1936;1964;1999;SC;Great Compromiser;Medium;AWM_Celebicihan;x
911316;Foreign Minister;Ismail Ferdevz;1936;1964;1999;PA;Biased Intellectual;Medium;AWM_Ferdevz;x
911317;Foreign Minister;Sefika Gaspirali Hanim;1936;1964;1999;SL;Ideological Crusader;High;AWM_Sefika;x
911318;Foreign Minister;Seraya Shapshal;1936;1964;1999;SD;Biased Intellectual;High;kai_u34srayshpsl;x
911319;Foreign Minister;Alexandra Kollontai;1936;1964;1999;LE;Great Compromiser;High;kai_u34alksrkllnti;x
911320;Minister of Armament;Sakhib-Garey Said-Galiyev;1936;1964;1999;SD;Resource industrialist;High;kai_u34skhbgry;x
911321;Minister of Armament;Saidzhalyl Hattatov;1936;1964;1999;SC;Theoretical Scientist;Medium;AWM_Hattatov;x
911322;Minister of Armament;Fevzi Altug;1936;1964;1999;PA;Tank Proponent;High;AWM_Fevzi;x
911323;Minister of Security;Noman Celebicihan;1936;1964;1999;SC;Silent Lawyer;Medium;AWM_Celebicihan;x
911324;Minister of Security;Haydar Gaspirali;1936;1964;1999;PA;Silent Lawyer;Medium;AWM_Haydar;x
911325;Minister of Security;Yuriy Gaven;1936;1964;1999;LE;Prince of Terror;Medium;kai_u34yurigvn;x
911326;Head of Military Intelligence;Yuriy Gaven;1936;1964;1999;LE;Technical Specialist;Medium;kai_u34yurigvn;x
911327;Head of Military Intelligence;Mehmet Vani Yursever;1936;1964;1999;SC;Naval Intelligence Specialist;Medium;AWM_Yursever;x
911328;Head of Military Intelligence;Hasansabri Ayvazov;1936;1964;1999;PA;Dismal Enigma;Medium;AWM_Ayvazov;x
911329;Chief of Staff;Suleiman Sulkevich;1936;1964;1999;PA;School of Fire Support;High;AWM_Sulkevich;x
911330;Chief of Staff;Ismail Seifullayev;1936;1964;1999;SC;School of Manoeuvre;Medium;AWM_Seifullayev;x
911331;Chief of Staff;Aleksander Romanowicz;1936;1964;1999;FA;School of Psychology;High;kai_u34alksrmnwc;x
911332;Chief of Staff;Ivan Nazukin;1936;1964;1999;LE;School of Mass Combat;High;kai_u34ivnnzkhn;x
911333;Chief of Army;Ismail Seifullayev;1936;1964;1999;SC;Guns and Butter Doctrine;Medium;AWM_Seifullayev;x
911334;Chief of Army;Veli Ibrahimov;1936;1964;1999;LWR;Decisive Battle Doctrine;Medium;AWM_Veli;x
911335;Chief of Army;Aleksander Jeljaszewicz;1936;1964;1999;FA;Guns and Butter Doctrine;High;kai_u34alksjlszw;x
911336;Chief of Navy;Soltan Ahmatkhan;1936;1964;1999;SC;Power Projection Doctrine;High;AWM_Ahmatkhan;x
911337;Chief of Navy;Pavlo Dybenko;1936;1964;1999;LE;Base Control Doctrine;High;kai_u34pvldbynk;x
911338;Chief of Air Force;Amet-Han Sultan;1936;1964;1999;SD;Air Superiority Doctrine;High;Amet-Han_Sultan;x
