U14;Ruling Cabinet - Start;Name;Start Year;End Year;Retirement Year;Ideology;Personality;Loyalty;Picturename;X
12500;Head of State;Hermann von Kuhl;1936;1964;1999;PA;Resigned Generalissimo;Medium;PRUKuh;x
12501;Head of Government;Ewald von Lochow;1936;1964;1999;PA;Old General;Medium;PRUEwa;x
12502;Foreign Minister;Richard von Kühlmann;1936;1964;1999;PA;Ideological Crusader;Medium;PRURic;x
12503;Minister of Armament;Karl Heinrich Emil Becker;1936;1964;1999;PA;Military Entrepreneur;Medium;PRUKar;x
12504;Minister of Security;Walter von Unruh;1936;1964;1999;PA;Back Stabber;Medium;PRUUnr;x
12505;Head of Military Intelligence;Walter Nicolai;1936;1964;1999;PA;Logistics Specialist;Medium;PRUNic;x
12506;Chief of Staff;Günther von Kluge;1936;1964;1999;NS;School of Mass Combat;Medium;Gunther_von_Kluge;x
12507;Chief of Army;Heinz Guderian;1936;1964;1999;FA;Armoured Spearhead Doctrine;Medium;Heinz_Guderian;x
12508;Chief of Navy;Walther Hennecke;1936;1964;1999;FA;Decisive Naval Battle Doctrine;Medium;Walther_Hennecke;x
12509;Chief of Air Force;Arthur Greiser;1936;1964;1999;FA;Army Aviation Doctrine;Medium;Arthur_Greiser;x
;Replacements;;;;;;;;;x
12510;Head of State;Kurt Schumacher;1936;1964;1999;SL;Die-hard Reformer;Medium;Kurt_Schumacher;x
12511;Head of State;Otto Braun;1936;1964;1999;LWR;Die-hard Reformer;Medium;Otto_Braun;x
12513;Minister of Armament;Max Winkler;1936;1964;1999;PA;Resource Industrialist;Medium;Max_Winkler;x
12516;Foreign Minister;Andreas Blunck;1936;1964;1999;ML;Great Compromiser;Medium;Andreas_Blunck;x
12517;Head of State;Karl Liebknecht;1936;1964;1999;LE;Die-hard Reformer;Medium;Karl Liebknecht;x
12518;Head of Government;Helmut Herzfeld;1936;1964;1999;LWR;Political Protege;Medium;John Heartfield;x
12519;Foreign Minister;Gerhart Eisler;1936;1964;1999;LE;General Staffer;Medium;Gerhart Eisler;x
12520;Minister of Armament;Jakob Kaiser;1936;1964;1999;LE;Military Entrepreneur;High;Jakob Kaiser;x
12521;Minister of Security;Willi Münzenberg;1936;1964;1999;LE;Back Stabber;Medium;Willi Münzenberg;x
12522;Head of Military Intelligence;Ernst Thalmann;1936;1964;1999;LE;Industrial Specialist;High;Ernst Thalmann;x
12523;Chief of Staff;Xaver Sattler;1936;1964;1999;LE;School of Fire Support;High;L507227;x
12524;Chief of Army;Hans Kahle;1936;1964;1999;LE;Decisive Battle Doctrine;Very High;M28;x
12525;Chief of Navy;Conrad Patzig;1936;1964;1999;LE;Decisive Naval Battle Doctrine;Medium;L506300;x
12526;Chief of Air Force;Franz Nowak;1936;1964;1999;LE;Air Superiority Doctrine;Very High;L507220;x 
12527;Head of Government;Rosa Luxemburg;1936;1964;1999;LE;Ambitious Union Boss;High;rosa_luxemburg;x
12528;Chief of Army;Erich von Manstein;1936;1964;1999;ML;Armoured Spearhead Doctrine;High;ErichvonManstein;x
12529;Chief of Air Force;Karl Bodenschatz;1936;1964;1999;ML;Air Superiority Doctrine;Medium;Karl_bodenschatz;x
12530;Chief of Staff;Gerd von Rundstedt;1936;1964;1999;SC;School of Fire Support;High;Rundstedt;x
12531;Chief of Army;Fedor von Bock;1936;1964;1999;SC;Decisive Battle Doctrine;High;FedorvonBock;x
12532;Chief of Navy;Lothar von Arnauld;1936;1964;1999;ML;Indirect Approach Doctrine;Medium;Lothar_von_Arnauld;x
12533;Chief of Navy;Carls Rolf;1936;1964;1999;SC;Power Projection Doctrine;High;Carls-Rolf;x
12534;Chief of Staff;Friedrich Paulus;1936;1964;1999;SD;School of Fire Support;High;Paulus;x
12535;Head of State;S.K.M. Ernest Augustus III von Hannover;1936;1964;1999;ML;Popular Figurehead;High;Ernst_August_III;x
12536;Foreign Minister;Alexander Abusch;1940;1964;1999;LWR;Ideological Crusader;High;AlexanderAbusch;x
12537;Chief of Air Force;Kurt Student;1936;1964;1999;PA;vertical envelopment doctrine;Medium;KurtStudent;x
12538;Chief of Army;Walther von Seydlitz;1936;1964;1999;SD;elastic defence doctrine;High;Seydlitz;x
12539;Head of Government;Heinrich Brandler;1936;1964;1999;SD;Political Protege;High;Hbrandler;x
12540;Minister of Security;Margarette Neumann;1936;1964;1999;LWR;Compassionate Gentleman;High;Margarette_neumann;x
12541;Minister of Armament;Gerhard Danelius;1936;1964;1999;SD;Resource Industrialist;Medium;Danelius;x
12542;Head of Military Intelligence;Hugo Eberlein;1936;1964;1999;LWR;Industrial Specialist;High;Eberlein;x
12543;Head of State;S.K.M. Friedrich Wilhelm V von Romanov;1936;1964;1999;SC;Benevolent Gentleman;High;Friedrich Wilhelm V;x
12544;Head of State;S.K.M. Ruprecht I von Bayern;1936;1964;1999;SC;Popular Figurehead;High;RuprechtI;x
12545;Head of State;Gerd von Rundstedt;1936;1964;1999;PA;Resigned Generalissimo;High;Rundstedt;x
12546;Head of Government;Fedor von Bock;1936;1964;1999;PA;Old General;High;FedorvonBock;x
12547;Head of State;Martin Hoop;1936;1964;1999;ST;Stern Imperialist;High;Martin_Hoop;x
12549;Minister of Armament;Heinrich Blucher;1936;1964;1999;LWR;Administrative Genius;High;Bluecher;x
12550;Head of Government;Gerhard Danelius;1936;1964;1999;SL;Naive Optimist;Medium;Danelius;x
12551;Head of Government;Ernst Goldenbaum;1936;1964;1999;ST;Ambitious Union Boss;High;Ernst Goldenbraun;x
12552;Foreign Minister;Ruth Fischer;1936;1964;1999;ST;Iron Fisted Brute;High;Fischer;x
12553;Head of Government;Hugo Bose;1936;1964;1999;SC;Corporate Suit;Medium;H_Bose;x
12554;Head of Military Intelligence;Rudolf Hernstadt;1936;1964;1999;LWR;Logistics Specialist;High;Rudolf Hernstadt;x
12555;Chief of Navy;Wilhelm Canaris;1936;1964;1999;PA;Open Seas Doctrine;High;Wilhelm_Canaris;x
12556;Head of Military Intelligence;Henning von Treskow;1936;1964;1999;ML;Political Specialist;Medium;HenningvonTresckow;x
12557;Head of State;S.K.M. Friedrich Wilhelm V von Romanov;1936;1964;1999;FA;Autocratic Charmer;High;Friedrich Wilhelm V;x
12558;Head of State;S.K.M. Ruprecht I von Bayern;1936;1964;1999;FA;Stern Imperialist;High;RuprechtI;x
12559;Head of State;S.K.M. Ernest Augustus III von Hannover;1936;1964;1999;PA;Autocratic Charmer;High;Ernst_August_III;x
12560;Head of State;S.K.M. Felix I von Habsburg-Lothringen;1936;1964;1999;SC;Benevolent Gentleman;High;kai_felhablot;x
12561;Head of State;S.K.M. Felix I von Habsburg-Lothringen;1936;1964;1999;PA;Benevolent Gentleman;High;kai_felhablot;xi
