U16;Ruling Cabinet - Start;Name;Start Year;End Year;Retirement Year;Ideology;Personality;Loyalty;Picturename;X
598400;Head of State;H.R.M. Elizabeth II;1963;1964;1999;ML;Popular Figurehead;Medium;Elisabeth_II;x
598401;Head of Government;Winston Churchill;1936;1964;1999;SC;Flamboyant Tough Guy;Medium;Churchill;x
598402;Foreign Minister;Ernest Bevin;1936;1964;1999;SL;the cloak n dagger schemer;Medium;Bevin;x
598403;Minister of Armament;Winston Churchill;1936;1964;1999;ML;Theoretical Scientist;Medium;Churchill;x
598404;Minister of Security;Walter Mervyn St George Kirke;1936;1964;1999;SD;Man of the People;Medium;Mervyn;x
598405;Chief of Air Force;John Chamier;1936;1964;1999;FA;vertical envelopment doctrine;Medium;John_Chamier;x
598406;Chief of Staff;Frederick Browning;1936;1964;1999;SD;School of Mass Combat;Medium;Browning;x
598407;Foreign Minister;Freya Stark;1936;1964;1999;LWR;Ideological Crusader;Medium;Freya_Stark;x
598408;Chief of Navy;Louis Mountbatten;1936;1964;1999;PA;Open Seas Doctrine;Medium;Mountbatten;x
598409;Chief of Air Force;Arthur Travers Harris;1936;1964;1999;ML;Carpet Bombing Doctrine;Medium;Travers;x
598411;Head of Government;Clement Attlee;1936;1964;1999;SL;Silent Workhorse;Medium;Attlee;x
598412;Foreign Minister;Margaret Bondfield;1936;1964;1999;SD;Iron Fisted Brute;Medium;Bondfield;x
598413;Minister of Armament;Clement Attlee;1936;1964;1999;SD;Air to Ground Proponent;Medium;Attlee;x
598414;Minister of Security;Stanley Baldwin;1936;1964;1999;ML;Man of the People;Medium;Stanley_Baldwin;x
598415;Foreign Minister;Anthony Eden;1936;1964;1999;ML;Ideological Crusader;Medium;Anthony_Eden;x
598416;Chief of Staff;Hastings Ismay;1936;1964;1999;ML;school of defence;Medium;Ismay;x
598417;Chief of Air Force;John Strachey;1936;1964;1999;ST;Carpet Bombing Doctrine;Medium;John_Strachey;x
598418;Chief of Air Force;Trafford Leigh-Mallory;1936;1964;1999;ML;Air Superiority Doctrine;Medium;Trafford_Leigh-Mallory;x
598419;Chief of Air Force;Jack Baldwin;1936;1964;1999;SD;Army Aviation Doctrine;Medium;Baldwin;x
598420;Head of State;H.R.M. George VI;1963;1964;1999;ML;Benevolent Gentleman;Medium;George_VI;x
598421;Head of Government;Stanley Baldwin;1936;1964;1999;ML;Backroom Backstabber;Medium;Stanley_Baldwin;x
598422;Minister of Armament;Stafford Cripps;1936;1964;1999;LWR;Theoretical Scientist;Medium;Cripps;x
598423;Minister of Armament;Neville Chamberlain;1936;1964;1999;ML;laissez-faire capitalist;Medium;Chamberlain;x
598424;Head of Government;Neville Chamberlain;1936;1964;1999;ML;Naive Optimist;Medium;Chamberlain;x
598425;Chief of Army;John Gort;1936;1964;1999;ML;Armoured Spearhead Doctrine;Medium;John_Gort;x
598426;Chief of Air Force;Hugh Trenchard;1936;1964;1999;SD;Naval Aviation Doctrine;Medium;Trenchard;x
598427;Chief of Air Force;John Salmond;1936;1964;1999;SD;Air Superiority Doctrine;Medium;Salmond;x
598428;Chief of Air Force;Charles Portal;1936;1964;1999;PA;Army Aviation Doctrine;Medium;Portal;x
598429;Chief of Air Force;William Dickson;1936;1964;1999;SC;Undistinguished Suit;Medium;Dickson;x
598430;Chief of Army;Bernard Montgomery;1936;1964;1999;SL;Armoured Spearhead Doctrine;Medium;Montgomery;x
598431;Head of Government;Enoch Powell;1936;1964;1999;FA;Ambitious Union Boss;Medium;Enoch_Powell;x
598432;Foreign Minister;Alec Douglas-Home;1936;1964;1999;SC;Great Compromiser;Medium;Douglas-Home;x
598433;Minister of Armament;Hugh Gaitskell;1936;1964;1999;SL;Resource Industrialist;Medium;Hugh_Gaitskell;x
598434;Minister of Security;Herbert Morrison;1936;1964;1999;SL;Man of the People;Medium;Herbert_Morrison;x
598435;Foreign Minister;Herbert Morrison;1936;1964;1999;SL;Great Compromiser;Medium;Herbert_Morrison;x
598436;Chief of Staff;Bernard Montgomery;1936;1964;1999;PA;School of Manoeuvre;Medium;Montgomery;x
598437;Chief of Army;Bill Alexander;1936;1964;1999;PA;static defence doctrine;Medium;Bill_Alexander;x
