U18;Ruling Cabinet - Start;Name;Start Year;End Year;Retirement Year;Ideology;Personality;Loyalty;Picturename;X
42500;Minister of Security;Ludwig Kaas;1936;1964;1999;PA;Man of the People;Medium;Ludwig_Kaas;x
42501;Head of Government;Oswald von Nell-Breuning;1936;1964;1999;PA;Backroom Backstabber;Medium;Oswald_von_Nell-Breuning;x
42502;Minister of Security;Klaus Barbie;1942;1964;1999;FA;Prince of Terror;Medium;Klaus_Barbie;x
42504;Head of State;Rudolf Amelunxen;1940;1964;1999;SD;Weary Stiffneck;Medium;Rudolf_Amelunxen;x
42505;Head of State;Konrad Adenauer;1946;1964;1999;SD;Die-hard Reformer;Medium;Konrad_Adenauer;x
42506;Chief of Air Force;Günther Korten;1936;1964;1999;NS;vertical envelopment doctrine;Medium;Gunther_Korten;x
42507;Foreign Minister;Walther Hewel;1936;1964;1999;NS;General Staffer;Medium;Walther_Hewel;x
42508;Minister of Armament;E.F. Schumacher;1948;1964;1999;SD;laissez-faire capitalist;Medium;EF_Schumacher;x
42509;Minister of Security;Wilhelm Rombach;1945;1964;1999;SD;Crime Fighter;Medium;Wilhelm_Rombach;x
;Replacements;;;;;;;;;x
42510;Head of State;Johaness Fuchs;1936;1964;1999;ML;Ruthless Powermonger;Medium;Johaness_Fuchs;x
42511;Head of Government;Hermann Freiherr von Lüninck;1936;1964;1999;ML;Corporate Suit;Medium;Hermann_Freiherr_von_Lüninck;x
42512;Head of State;Hermann Freiherr von Lüninck;1948;1964;1999;ML;Autocratic Charmer;Medium;Hermann_Freiherr_von_Lüninck;x
42513;Head of State;Josef Terboven;1936;1964;1999;FA;Stern Imperialist;Medium;Josef_Terboven;x
42514;Minister of Security;Josef Terboven;1936;1964;1999;NS;Prince of Terror;Medium;Josef_Terboven;x
42515;Foreign Minister;Josef Terboven;1936;1964;1999;NS;the cloak n dagger schemer;Medium;Josef_Terboven;x
42518;Head of Government;Ernst Fraenkel;1936;1964;1999;SD;Political Protege;Medium;Ernst_Fraenkel;x
42527;Foreign Minister;Rudolf Amelunxen;1936;1964;1999;SD;General Staffer;Medium;Rudolf_Amelunxen;x
42528;Minister of Security;Franz Oppenhoff;1939;1964;1999;SD;Efficient Sociopath;Medium;Franz_Oppenhoff;x
42529;Head of Government;Albert Speer;1936;1964;1999;NS;Corporate Suit;Medium;Albert_Speer;x
42530;Head of Military Intelligence;Günter Korten;1936;1964;1999;NS;Naval Intelligence Specialist;Medium;Gunther_Korten;x
42531;Minister of Security;Wilhelm Marx;1936;1964;1999;ML;Silent Lawyer;Medium;Wilhelm_Marx;x
42532;Foreign Minister;Gunter d'Alquen;1936;1964;1999;NS;the cloak n dagger schemer;Medium;Gunter_dAlquen;x
42536;Chief of Staff;Gunter d'Alquen;1936;1964;1999;NS;School of Psychology;Medium;Gunter_dAlquen;x
42537;Minister of Armament;Albert Speer;1936;1964;1999;NS;Administrative Genius;Medium;Albert_Speer;x
42538;Head of State;Ludwig Kaas;1936;1964;1999;PA;Die-hard Reformer;Medium;Ludwig_Kaas;x
42539;Foreign Minister;Ludwig Kaas;1936;1964;1999;PA;Great Compromiser;Medium;Ludwig_Kaas;x
42540;Head of Government;Heinrich Class;1936;1964;1999;FA;Backroom Backstabber;Medium;Heinrich_Class;x
42542;Minister of Security;Artur Axmann;1936;1964;1999;FA;Man of the People;Medium;Artur_Axmann;x
