U40;Ruling Cabinet - Start;Name;Start Year;End Year;Retirement Year;Ideology;Personality;Loyalty;Picturename;X
;Replacements;;;;;;;;;X
978450301;Head of State;Sultan Mohamoud Ali Shire;1936;1964;1999;PA;Pig-headed Isolationist;Very High;U40_Mohamoud Ali Shire;X
978450302;Head of Government;Abdallah al-Qutbi;1936;1964;1999;PA;Spiritual Leader;Very High;U40_Abdallah al-Qutbi;X
978450303;Foreign Minister;Ali Yusuf Kenadid;1936;1964;1999;PA;Apologetic Clerk;Very High;U40_Ali Yusuf Kenadid;X
978450304;Minister of Armament;Osman Yusuf Kenadid;1936;1964;1999;PA;Planned Economy Proponent;Very High;U40_Osman Yusuf Kenadid;X
978450305;Minister of Security;Abdurahman Sheikh Nuur;1936;1964;1999;PA;Compassionate Gentleman;Medium;unknown;X
978450306;Head of Military Intelligence;Hasna Doreh;1936;1964;1999;PA;Dismal Enigma;Very High;unknown;X
978450307;Chief of Staff;Osman Mahamuud;1936;1964;1999;PA;School of Fire Support;Very High;U40_Osman Mahamuud;X
978450308;Chief of Army;Osman Mahamuud;1936;1964;1999;PA;Elastic Defence Doctrine;Medium;U40_Osman Mahamuud;X
978450309;Chief of Navy;Sultan Olol Dinle;1936;1964;1999;PA;Base Control Doctrine;Very High;U40_Olol Dinle;X
978450310;Chief of Air Force;Sultan Olol Dinle;1936;1964;1999;PA;Naval Aviation Doctrine;Very High;U40_Olol Dinle;X
978450311;Head of State;Abdulahi Issa Mohamud;1944;1964;1999;SC;Popular Figurehead;High;M575011;X
978450312;Head of State;Sir Arthur Lawrance;1939;1964;1999;SL;Barking Buffoon;High;M575012;X
978450313;Head of Government;Herbert Pike-Pease;1939;1964;1999;SL;Political Protege;High;M575013;X
978450314;Foreign Minister;Enrico Anzelotti;1944;1964;1999;SC;The Cloak N Dagger Schemer;High;M575014;X
978450315;Foreign Minister;Sir Douglas Hall;1939;1964;1999;SL;Great Compromiser;High;M575015;X
978450316;Foreign Minister;Mohammed Haji Egal;1945;1964;1999;SL;Iron Fisted Brute;High;M575016;X
978450317;Minister of Armament;Graeme Sinclair-Lockhart;1939;1964;1999;SL;Resource Industrialist;Medium;M575017;X
978450318;Minister of Armament;Gabaar Baaka;1945;1964;1999;SL;Tank Proponent;Medium;M575018;X
978450319;Minister of Security;Leslie Sandford;1939;1964;1999;SL;Crime Fighter;Medium;M575019;X
978450320;Minister of Security;Dr. Rashid Ali Shermake;1945;1964;1999;SL;Compassionate Gentleman;Medium;M575020;X
978450321;Head of Military Intelligence;Francesco Caroselli;1944;1964;1999;SC;Political Specialist;Medium;M575021;X
978450322;Head of Military Intelligence;Henry E. Fitzalan-Howard;1939;1964;1999;SL;Logistics Specialist;Medium;M575022;X
978450323;Head of Military Intelligence;Gerald Fisher;1944;1964;1999;SL;Industrial Specialist;Medium;M575023;X
978450324;Chief of Staff;A.L.W. Soames;1939;1964;1999;SL;School of Manoeuvre;Medium;L1283;X
978450325;Chief of Army;Richard McCreery;1939;1964;1999;SL;Armoured Spearhead Doctrine;Medium;L1216;X
978450326;Chief of Army;Muhammed Siad Barre;1945;1964;1999;SL;Guns and Butter Doctrine;Medium;M575026;X
978450327;Chief of Navy;Harold Burrogh;1939;1964;1999;SL;Indirect Approach Doctrine;Medium;L1330;X
978450328;Chief of Air Force;Robert Oxland;1939;1964;1999;SL;Vertical Envelopment Doctrine;Medium;L1466;X
978450329;Head of State;Under German administration;1963;1964;1999;PA;Weary Stiffneck;High;kai_gercoladmi;X
978450330;Head of State;Under German administration;1963;1964;1999;SC;Weary Stiffneck;High;kai_gercoladmi;X
978450331;Head of State;Yasin Haji Osman Sharmarke;1936;1970;1999;SD;Stern Imperialist;Very High;U40_Yasin Haji Osman Sharmarke;X
978450332;Head of Government;Aden Abdullah Osman Daar;1936;1970;1999;SD;Ambitious Union Boss;Very High;U40_Aden Abdullah Osman Daar;X
978450333;Foreign Minister;Haji Bashir Ismail Yusuf;1936;1970;1999;SD;Great Compromiser;Very High;U40_Haji Bashir Ismail Yusuf;X
978450334;Head of State;Under Russian protectorate;1963;1964;1999;PA;Weary Stiffneck;High;rusprotectorate;X
978450335;Head of State;Under Russian protectorate;1963;1964;1999;SC;Weary Stiffneck;High;rusprotectorate;X
978450336;Head of State;Rodolfo Graziani;1963;1964;1999;FA;Insignificant Layman;High;L6084;x
978450337;Head of Government;Ruggero Santini;1936;1964;1999;PA;old airmarshal;High;L6232;x
978450338;Foreign Minister;Enrico Martini;1963;1964;1999;FA;Ideological Crusader;High;M575003;x
978450339;Minister of Armament;Giovanni Fornari;1963;1964;1999;FA;Military Entrepreneur;Medium;M575004;x
978450340;Minister of Security;Carlo de Simone;1963;1964;1999;FA;Back Stabber;Medium;L6058;x
978450341;Head of Military Intelligence;Gustavo Pesenti;1963;1964;1999;FA;Dismal Enigma;Medium;M575006;x
978450342;Chief of Staff;Raffaele Orlando;1963;1964;1999;PA;School of Fire Support;Medium;L6111;x
978450343;Chief of Army;Federico Romero;1963;1964;1999;PA;Elastic Defence Doctrine;Medium;L6127;x
978450344;Chief of Navy;Lorenzo Gasparri;1963;1964;1999;PA;Decisive Naval Battle Doctrine;Medium;L6171;x
978450345;Chief of Air Force;Ernesto di Ferro;1963;1964;1999;PA;Naval Aviation Doctrine;Medium;L6206;x
978450346;Head of State;Under Italian Administration;1936;1964;1999;PA;Stern Imperialist;Very High;LBY_under_italian_protection;x
