U21;Ruling Cabinet - Start;Name;Start Year;End Year;Retirement Year;Ideology;Personality;Loyalty;Picturename;X
8500;Head of State;Olier Mordrel;1919;1964;1999;FA;Powerhungry Demagogue;Medium;M8500;x
8501;Head of Government;François Debauvais;1936;1964;1999;FA;Ambitious Union Boss;Medium;M8501;x
8502;Foreign Minister;François Taldir-Jaffrenou;1936;1964;1999;SL;Ideological Crusader;Medium;M8502;x
8503;Minister of Armament;Camille Le Mercier d’Erm;1936;1964;1999;PA;Theoretical Scientist;Medium;M8503;x
8504;Minister of Security;Loeiz Andouard;1936;1964;1999;FA;Prince of Terror;Medium;M8504;x
8505;Head of Military Intelligence;Roparz Hemon;1936;1964;1999;FA;Political Specialist;Medium;M8505;x
8506;Chief of Staff;Yves Creston;1936;1964;1999;FA;School of Mass Combat;Medium;M8506;x
8507;Chief of Army;Yves Creston;1936;1964;1999;FA;Decisive Battle Doctrine;Medium;M8506;x
8508;Chief of Navy;Loeiz Andouard;1936;1964;1999;FA;Power Projection Doctrine;Medium;M8504;x
8509;Chief of Air Force;Olier Mordrel;1936;1964;1999;FA;Air Superiority Doctrine;Medium;M8500;x
;Replacements;;;;;;;;;x
8510;Head of State;Hervé Budes de Guébriant;1936;1964;1999;PA;Resigned Generalissimo;Medium;M8510;x
8511;Head of Government;Yann Brekilien;1948;1964;1999;LWR;Undistinguished Suit;Medium;M8511;x
8512;Foreign Minister;Pierre-Henri Teitgen;1938;1964;1999;LWR;Great Compromiser;Medium;M8512;x
8513;Minister of Armament;Pierre-Henri Teitgen;1938;1964;1999;LWR;Infantry Proponent;Medium;M8512;x
8514;Minister of Security;Henri Rol-Tanguy;1938;1964;1999;LE;Efficient Sociopath;Medium;M8514;x
8515;Head of Military Intelligence;Alan Heusaff;1948;1964;1999;LWR;Political Specialist;Medium;M8515;x
8516;Chief of Staff;Hervé Budes de Guébriant;1936;1964;1999;PA;School of Manoeuvre;Medium;M8510;x
8517;Chief of Army;André Colin;1936;1964;1999;SL;elastic defence doctrine;Medium;M8517;x
8518;Chief of Navy;André Colin;1936;1964;1999;SL;Base Control Doctrine;Medium;M8517;x
8519;Head of State;Marcel Cachin;1936;1964;1999;LE;Die-hard Reformer;Medium;M8519;x
8520;Head of Government;Armand Kéravel;1940;1964;1999;LE;Corporate Suit;Medium;M8520;x
8521;Foreign Minister;François Tanguy-Prigent;1939;1964;1999;LWR;Apologetic Clerk;Medium;M8521;x
8522;Minister of Armament;Victor Le Gorgeu;1936;1964;1999;LWR;Infantry Proponent;Medium;M8522;x
8523;Head of Military Intelligence;Jacques Desoubrie;1936;1964;1999;FA;Dismal Enigma;Medium;M8523;x
8524;Foreign Minister;Jean Simon;1942;1964;1999;SC;General Staffer;Medium;M8524;x
8525;Chief of Staff;Jean Simon;1942;1964;1999;SC;school of defence;Medium;M8524;x
8526;Chief of Army;Jean Simon;1942;1964;1999;SC;static defence doctrine;Medium;M8524;x
8527;Head of State;René Pleven;1936;1964;1999;SD;Benevolent Gentleman;Medium;M8527;x
8528;Foreign Minister;Pierre Deshayes;1936;1964;1999;SD;Undistinguished Suit;Medium;M8528;x
8529;Minister of Security;Nöel Riou;1936;1964;1999;SD;Crime Fighter;Medium;M8529;x
8530;Head of Military Intelligence;Pierre Deshayes;1936;1964;1999;SD;Dismal Enigma;Medium;M8528;x
8531;Chief of Army;Charles Le Cocq;1936;1964;1999;SD;Guns and Butter Doctrine;Medium;M8531;x
8532;Chief of Navy;René Pleven;1936;1964;1999;SD;Base Control Doctrine;Medium;M8527;x
8533;Chief of Air Force;Jean-François Demozay;1945;1964;1999;SD;Air Superiority Doctrine;Medium;M8533;x
8534;Head of Military Intelligence;Nöel Riou;1936;1964;1999;SD;Political Specialist;Medium;M8529;x
8535;Minister of Security;Gwilherm Berthou;1936;1964;1999;FA;Prince of Terror;Medium;M8535;x
8536;Minister of Armament;Gwilherm Berthou;1936;1964;1999;FA;Theoretical Scientist;Medium;M8535;x
8537;Foreign Minister;James Bouillé;1936;1964;1999;FA;Ideological Crusader;Medium;M8537;x
8538;Foreign Minister;Youenn Drezen;1936;1964;1999;FA;Biased Intellectual;Medium;M8538;x
8539;Minister of Security;Youenn Drezen;1936;1964;1999;FA;Prince of Terror;Medium;M8538;x
8540;Minister of Armament;Youenn Drezen;1936;1964;1999;FA;Infantry Proponent;Medium;M8538;x
8541;Head of State;Maurice Duhamel;1936;1964;1999;FA;Die-hard Reformer;Medium;M8541;x
8542;Head of Government;Maurice Duhamel;1936;1964;1999;FA;Backroom Backstabber;Medium;M8541;x
8543;Head of Government;Yann Fouéré;1936;1964;1999;ML;Silent Workhorse;Medium;M8543;x
8544;Head of State;Yann Goulet;1936;1964;1999;NS;Powerhungry Demagogue;Medium;M8544;x
8545;Minister of Armament;Yann Goulet;1936;1964;1999;NS;Military Entrepreneur;Medium;M8544;x
8546;Chief of Staff;Yann Goulet;1936;1964;1999;NS;School of Psychology;Medium;M8544;x
8547;Foreign Minister;François Taldir-Jaffrennou;1936;1964;1999;PA;Biased Intellectual;Medium;M8547;x
8548;Head of Government;François Taldir-Jaffrennou;1936;1964;1999;PA;Happy Amateur;Medium;M8547;x
8549;Chief of Army;Célestin Lainé;1936;1964;1999;FA;Armoured Spearhead Doctrine;Medium;M8549;x
8550;Chief of Staff;Célestin Lainé;1936;1964;1999;FA;School of Manoeuvre;Medium;M8549;x
8551;Foreign Minister;Morvan Lebesque;1939;1964;1999;PA;Great Compromiser;Medium;M8551;x
8552;Head of State;Morvan Marchal;1936;1964;1999;SC;Die-hard Reformer;Medium;M8552;x
8553;Head of State;Jean-Marie Perrot;1936;1964;1999;PA;Pig-headed Isolationist;Medium;M8553;x
8554;Foreign Minister;Jean-Marie Perrot;1936;1964;1999;PA;Ideological Crusader;Medium;M8553;x
8555;Head of State;Louis, Prince of Hesse;1936;1964;1999;PA;german aristocrat;Medium;kaiserreich_U21_Louis_Prince_of_Hesse;x
8556;Head of State;H.H. Gabriel I;1936;1964;1999;PA;russian aristocrat;High;kaiserreich_U21_Gabriel_Count_of_Livonia;x
8557;Head of State;H.H. Gabriel I;1936;1964;1999;SC;russian aristocrat;High;kaiserreich_U21_Gabriel_Count_of_Livonia;x
8558;Head of Government;Camille Le Mercier d'Erm;1919;1964;1999;FA;Naive Optimist;Medium;kaiserreich merser;x
