U37;Ruling Cabinet - Start;Name;Start Year;End Year;Retirement Year;Ideology;Personality;Loyalty;Picturename;X
97645001;Head of State;José Antonio Aguirre;1936;1964;1999;SC;Benevolent Gentleman;Very High;8505;X
97645002;Head of Government;José Antonio Aguirre;1936;1964;1999;SC;Flamboyant Tough Guy;Very High;8505;X
97645003;Foreign Minister;José María Lasarte;1936;1964;1999;SC;Ideological Crusader;High;8186;X
97645004;Minister of Armament;Heliodoro de la Torre;1936;1964;1999;SC;laissez-faire capitalist;High;8185;X
97645005;Minister of Security;Jesús María de Leizaola;1936;1964;1999;SC;Silent Lawyer;High;8506;X
97645006;Head of Military Intelligence;Juan Ajuriaguerra;1934;1964;1999;SC;Logistics Specialist;High;8187;X
97645007;Chief of Staff;Alberto de Montaud y Noguerol;1936;1964;1999;SC;School of Defence;Very High;8480;X
97645008;Chief of Army;Cándido Saseta Etxebarría;1936;1964;1999;SD;Static Defence Doctrine;High;8504;X
97645009;Chief of Navy;Joaquín de Egia;1936;1964;1999;SC;Base Control Doctrine;High;8494;X
97645010;Chief of Air Force;Boris Maranchov;1936;1964;1999;PA;Naval Aviation Doctrine;High;8507;X
97645011;Head of State;Jesús María de Leizaola;1936;1964;1999;SC;Popular Figurehead;High;8506;X
97645012;Head of Government;Jesús María de Leizaola;1936;1964;1999;SC;Naive Optimist;High;8506;X
97645013;Foreign Minister;Francisco Javier de Landaburu;1936;1964;1999;SC;Great Compromiser;High;6592;X
97645014;Minister of Armament;Fermín Zarza;1936;1964;1999;SD;Resource Industrialist;High;unknown;X
97645015;Minister of Security;Manuel de Irujo;1936;1964;1999;SC;Efficient Sociopath;Very High;8508;X
97645016;Head of Military Intelligence;Manuel de Irujo;1936;1964;1999;SC;Dismal Enigma;High;8508;X
97645017;Chief of Staff;Jesús María de Leizaola;1936;1964;1999;SC;School of Psychology;High;8506;X
97645018;Chief of Army;Antonio Ortega;1936;1964;1999;SC;Elastic Defence Doctrine;High;unknown;X
97645019;Chief of Navy;José María Burgaña;1936;1964;1999;SC;Open Seas Doctrine;High;8509;X
97645020;Chief of Air Force;Juan Antonio Ibarreche;1936;1964;1999;ML;Carpet Bombing Doctrine;High;unknown;X
97645021;Head of State;Anacleto Ortueta;1936;1964;1999;LWR;Die-Hard Reformer;High;6570;X
97645022;Head of State;Justo Gárate;1936;1964;1999;LWR;Barking Buffoon;Very High;8510;X
97645023;Head of Government;Anacleto Ortueta;1936;1964;1999;LWR;Backroom Backstabber;High;6570;X
97645024;Head of Government;Telesforo Monzón;1936;1964;1999;LE;Flamboyant Tough Guy;High;8511;X
97645025;Foreign Minister;Telesforo Monzón;1936;1964;1999;LE;Iron Fisted Brute;High;8511;X
97645026;Foreign Minister;Tomás Bilbao;1936;1964;1999;LWR;Apologetic Clerk;High;unknown;X
97645027;Minister of Armament;Santiago Aznar;1936;1964;1999;LWR;Corrupt Kleptocrat;High;8512;X
97645028;Minister of Armament;Gonzalo Nardiz;1936;1964;1999;LWR;laissez-faire capitalist;High;8184;X
97645029;Minister of Security;Justo Gárate;1936;1964;1999;LWR;Efficient Sociopath;Very High;8510;X
97645030;Minister of Security;Anacleto Ortueta;1936;1964;1999;LWR;Man of the People;High;6570;X
97645031;Head of Military Intelligence;Jesús Larrañaga;1936;1964;1999;LWR;Industrial Specialist;High;unknown;X
97645032;Head of Military Intelligence;Francisco Ciutat de Miguel;1936;1964;1999;LWR;Logistics Specialist;Medium;8513;X
97645033;Chief of Staff;Anacleto Ortueta;1936;1964;1999;LWR;School of Fire Support;High;6570;X
97645034;Chief of Staff;Justo Gárate;1936;1964;1999;LWR;School of Psychology;Very High;8510;X
97645035;Chief of Army;Felix Likiniano;1936;1964;1999;LE;Decisive Battle Doctrine;High;8514;X
97645036;Chief of Army;Kepa Ordoki;1936;1964;1999;LE;Guns and Butter Doctrine;High;8515;X
97645037;Chief of Navy;Rafael Menchaca;1936;1964;1999;ST;Indirect Approach Doctrine;High;8516;X
97645038;Chief of Navy;Manuel Galdós;1936;1964;1999;LWR;Open Seas Doctrine;High;8517;X
97645039;Chief of Air Force;Ignacio Hidalgo de Cisneros;1936;1964;1999;LWR;Carpet Bombing Doctrine;Medium;M11030;X
97645040;Chief of Air Force;Pablo Rada;1936;1964;1999;LWR;Naval Aviation Doctrine;High;8518;X
97645041;Head of State;Alfonso Carlos I;1931;1964;1999;PA;Benevolent Gentleman;High;8519;X
97645042;Head of State;Carlos XII Antonio de Habsburgo;1936;1964;1999;PA;Insignificant Layman;Medium;unknown;X
97645043;Head of Government;Pedro Mourlane Michelena;1936;1964;1999;FA;Flamboyant Tough Guy;Very High;8188;X
97645044;Head of Government;José Felix Lequerica;1936;1964;1999;PA;Silent Workhorse;High;unknown;X
97645045;Foreign Minister;José María de Areilza;1936;1964;1999;PA;Great Compromiser;Very High;unknown;X
97645046;Foreign Minister;José Felix Lequerica;1936;1964;1999;PA;Biased Intellectual;High;unknown;X
97645047;Minister of Armament;José Luis Arrese;1936;1964;1999;FA;Resource Industrialist;Medium;unknown;X
97645048;Minister of Armament;Alejandro Goicoechea;1936;1964;1999;PA;Administrative Genius;High;unknown;X
97645049;Minister of Security;Rafael Sánchez Mazas;1936;1964;1999;FA;Compassionate Gentleman;High;unknown;X
97645050;Minister of Security;Pedro Mourlane Michelena;1936;1964;1999;FA;Man of the People;Very High;8188;X
97645051;Head of Military Intelligence;Manuel Aznar Zubigaray;1919;1964;1999;PA;Political Specialist;Medium;8520;X
97645052;Head of Military Intelligence;Alejandro Goicoechea;1936;1964;1999;PA;Logistics Specialist;High;unknown;X
97645053;Chief of Staff;Carlos XI de Habsburgo;1936;1964;1999;PA;School of Mass Combat;High;unknown;X
97645054;Chief of Staff;Carlos XII Antonio de Habsburgo;1936;1964;1999;PA;School of Defence;Medium;unknown;X
97645055;Chief of Army;Alejandro Goicoechea;1936;1964;1999;PA;Static Defence Doctrine;High;unknown;X
97645056;Chief of Army;Enrique Sotomayor;1936;1964;1999;FA;Decisive Battle Doctrine;Medium;6586;X
97645057;Chief of Navy;Felipe Abárzuza;1936;1964;1999;PA;Power Projection Doctrine;High;unknown;X
97645058;Chief of Navy;Francisco Nuñez de Olañeta;1936;1964;1999;PA;Indirect Approach Doctrine;Very High;unknown;X
97645059;Chief of Air Force;Ángel Salas;1936;1964;1999;PA;Vertical Envelopment Doctrine;High;unknown;X
97645060;Chief of Air Force;Esteban Ibarreche;1936;1964;1999;PA;Carpet Bombing Doctrine;High;6590;X
97645061;Head of State;Enrique V de Borbón-Parma;1936;1964;1999;PA;Weary Stiffneck;Medium;unknown;X
97645062;Head of State;José I de Borbón-Parma;1936;1964;1999;PA;Insignificant Layman;Medium;unknown;X
97645063;Head of State;Elías I de Borbón-Parma;1939;1964;1999;PA;Popular Figurehead;High;unknown;X
97645064;Chief of Staff;Enrique V de Borbón-Parma;1936;1964;1999;PA;School of Manoeuvre;Medium;unknown;X
97645065;Chief of Staff;José I de Borbón-Parma;1936;1964;1999;PA;School of Defence;Medium;unknown;X
97645066;Chief of Staff;Elías I de Borbón-Parma;1939;1964;1999;PA;School of Fire Support;High;unknown;X
97645067;Chief of Army;Saturnino Bengoa;1936;1964;1999;SC;Static Defence Doctrine;High;unknown;X
97645068;Chief of Staff;José Antonio Aguirre;1936;1964;1999;SC;School of Defence;Very High;8505;X
97645069;Head of State;Luis Arana Goiri;1908;1964;1999;SC;stern imperialist;Very High;8521;X
97645070;Minister of Armament;José Antonio Aguirre;1936;1964;1999;SC;laissez-faire capitalist;High;8505;X
97645071;Minister of Security;Telesforo Monzón;1936;1964;1999;SD;man of the people;High;8511;X
97645072;Chief of Air Force;Manuel Zubiaga Aldecoa;1914;1964;1999;SC;air superiority doctrine;Low;8522;X
97645073;Chief of Air Force;Luis Lavín;1946;1964;1999;LE;army aviation doctrine;Medium;8523;X
97645074;Chief of Staff;Tomás Echabe;1936;1964;1999;LWR;School of Psychology;High;unknown;X
97645075;Foreign Minister;Elías Gallastegui Uriarte;1921;1964;1999;SD;Ideological Crusader;High;8524;X
97645076;Foreign Minister;Manuel de la Sota Aburto;1921;1964;1999;SD;Biased Intellectual;High;8525;X
97645077;Head of Military Intelligence;Fidel Rotaeche Romarategui;1918;1964;1999;SL;logistics specialist;High;unknown;X
97645078;Head of Military Intelligence;Trifón Echebarría;1921;1964;1999;SL;political specialist;High;unknown;X
97645079;Minister of Security;Adolfo de Larrañaga;1923;1964;1999;SC;man of the people;High;unknown;X
97645080;Minister of Armament;Agustín Zumalabe Mendiburu;1936;1964;1999;SD;resource industrialist;High;8526;X
97645081;Minister of Security;Manuel Aranzadi Irujo;1909;1964;1999;SC;Silent Lawyer;High;8527;X
97645082;Chief of Army;Juan Ibarrola Orueta;1927;1964;1999;SC;guns and butter doctrine;Medium;8528;X
97645083;Chief of Air Force;Felipe del Rio Grespo;1937;1964;1999;LWR;Air Superiority Doctrine;Low;8529;X
97645084;Head of State;Ramón de la Sota y Llano;1914;1964;1999;SC;weary stiffneck;High;8530;X
97645085;Head of Government;Ramón de la Sota y Llano;1914;1964;1999;SC;happy amateur;High;8530;X
97645086;Chief of Air Force;Joaquín de Egia;1936;1964;1999;SC;army aviation doctrine;High;8494;X
