U20;Ruling Cabinet - Start;Name;Start Year;End Year;Retirement Year;Ideology;Personality;Loyalty;Picturename;X
;Replacements;;;;;;;;;X
627001;Head of State;Alberts Kviesis;1936;1964;1999;FA;Powerhungry Demagogue;High;M27001;X
627002;Head of Government;Karlis Ulmanis;1936;1964;1999;FA;Happy Amateur;High;M27002;X
627003;Foreign Minister;Karlis Ulmanis;1936;1964;1999;FA;Biased Intellectual;Undying;M27002;X
627004;Minister of Armament;Ludvigs Ekis;1936;1957;1999;PA;Military Entrepreneur;High;M27004;X
627005;Minister of Security;Vilis Gulbis;1936;1964;1999;FA;Crime Fighter;Medium;M27005;X
627006;Head of Military Intelligence;Hermanis Apsitis;1936;1964;1999;FA;Political Specialist;Medium;M27006;X
627007;Chief of Army;Janis Balodis;1920;1946;1999;PA;Elastic Defence Doctrine;High;L19001;X
627008;Chief of Army;Rudolfs Bangerskis;1919;1943;1999;FA;Doctrine of Autonomy;High;L518000;X
627009;Chief of Navy;Teodors Spade;1938;1956;1999;FA;Decisive Naval Battle Doctrine;High;LTeodors_Spade;X
627010;Chief of Air Force;Janis Indans;1936;1960;1999;PA;Army Aviation Doctrine;High;L19036;X
627011;Head of Government;Margers Skujenieks;1936;1961;1999;SD;Silent Workhorse;High;MMargers_Skujenieks;X
627012;Minister of Armament;Margers Skujenieks;1936;1961;1999;SD;Mixed Economy;High;MMargers_Skujenieks;X
627013;Head of Government;Hugo Celmins;1936;1953;1999;SC;Pragmatic Statesman;High;MHugo_Celmins;X
627014;Head of Government;Zigfrids Meierovics;1936;1962;1999;SC;Silent Workhorse;High;MZigfrids_Anna_Meierovics;X
627015;Foreign Minister;Zigfrids Meierovics;1936;1962;1999;SC;Great Compromiser;High;MZigfrids_Anna_Meierovics;X
627016;Foreign Minister;Ludvigs Seja;1936;1963;1999;SD;Apologetic Clerk;High;MLudvigs_Seja;X
627017;Foreign Minister;Roberts Liepins;1944;1970;1999;SC;Ideological Crusader;High;MRoberts_Liepins;X
627018;Foreign Minister;Ludvigs Ekis;1936;1957;1999;PA;Ideological Crusader;High;M27004;X
627019;Minister of Armament;Karlis Kalnins;1936;1948;1999;LWR;Infantry Proponent;High;LKarl_Ivanovich_Kalnin;X
627020;Minister of Armament;Voldemars Bastjanis;1936;1960;1999;SD;Administrative Genius;High;MErnests_Voldemars_Bastjanis;X
627021;Minister of Security;Voldemars Bastjanis;1936;1960;1999;SD;Man of the People;High;MErnests_Voldemars_Bastjanis;X
627022;Minister of Armament;Janis Annuss;1936;1958;1999;ML;Laissez-Faire Capitalist;High;MJanis_Annuss;X
627023;Minister of Armament;Karlis Vanags;1936;1958;1999;SC;Bank President;High;MKarlis_Vanags;X
627024;Minister of Armament;Julijs Auskaps;1936;1959;1999;SC;Oil Baron;High;MJulijs_Auskaps;X
627025;Minister of Armament;Karlis Purins;1936;1959;1999;SC;Administrative Genius;High;MKarlis_Purins;X
627026;Minister of Security;Karlis Purins;1936;1959;1999;SC;Crime Fighter;High;MKarlis_Purins;X
627027;Minister of Armament;Janis Blumbergs;1936;1961;1999;SC;Balanced Budget Economy;High;MJanis_Blumbergs;X
627028;Minister of Armament;Martins Primanis;1936;1951;1999;FA;Theoretical Scientist;High;M27050;X
627029;Minister of Security;Felikss Cielens;1936;1964;1999;SD;Silent Lawyer;High;M27091;X
627030;Minister of Security;Ansis Petrevics;1936;1957;1999;SL;Crime Fighter;High;MAnsis_Petrevics;X
627031;Head of State;Hans Heinrich Lohse;1941;1964;1999;NS;Stern Imperialist;High;M27031;X
627032;Head of State;Karlis Ulmanis;1936;1964;1999;FA;Barking Buffoon;High;M27002;X
627033;Head of State;Janis Andersons;1945;1964;1999;PA;Benevolent Gentleman;High;M27033;X
627034;Head of State;Pauls Kalniñs;1936;1964;1999;SC;Insignificant Layman;High;M27011;X
627035;Head of State;Jazeps Rancans;1945;1969;1999;SC;Autocratic Charmer;High;M27035;X
627036;Head of State;Augusts Kirchensteins;1936;1964;1999;LE;Weary Stiffneck;High;M27021;X
627037;Head of State;Ernests Kreismanis;1945;1964;1999;ST;Ruthless Powermonger;High;M27037;X
627038;Head of Government;Alfreds Valdmanis;1941;1970;1999;FA;Smiling Oilman;High;M27038;X
627039;Head of Government;Oskars Dankers;1941;1964;1999;FA;Happy Amateur;High;L19009;X
627041;Head of Government;Janis Kaminskis;1940;1964;1999;FA;Naive Optimist;High;M27041;X
627042;Head of Government;Rudolfs Bangerskis;1945;1958;1999;PA;Old General;High;L518000;X
627043;Head of Government;Pauls Kalniñs;1936;1964;1999;SC;Silent Workhorse;High;M27011;X
627044;Head of Government;Reinhold K. Zariñs;1940;1964;1999;SC;Political Protege;High;M27012;X
627045;Head of Government;Augusts Kirchensteins;1936;1964;1999;LE;Silent Workhorse;High;M27021;X
627046;Head of Government;Roberts Osis;1945;1970;1999;NS;Old General;High;M27046;X
627047;Head of Government;Vilis Lacis;1946;1966;1999;LE;Backroom Backstabber;High;kaiserreich_villisla;X
627048;Foreign Minister;Alfreds Valdmanis;1941;1970;1999;FA;Iron Fisted Brute;High;M27038;X
627049;Foreign Minister;Oskars Dankers;1941;1964;1999;FA;General Staffer;High;L19009;X
627050;Foreign Minister;Martins Primanis;1943;1951;1999;FA;Ideological Crusader;High;M27050;X
627051;Foreign Minister;Vilhelms Munters;1936;1968;1999;FA;Great Compromiser;High;M27051;X
627052;Foreign Minister;Janis Kaminskis;1945;1964;1999;PA;Iron Fisted Brute;Medium;M27041;X
627053;Foreign Minister;Reinhold K. Zariñs;1936;1964;1999;SC;Apologetic Clerk;Medium;M27012;X
627054;Foreign Minister;Alfreds Bilmanis;1936;1948;1999;SC;Biased Intellectual;Medium;M27054;X
627055;Foreign Minister;Julijcs Lacis;1936;1964;1999;LE;Great Compromiser;Medium;M27029;X
627056;Foreign Minister;Augusts Kirchensteins;1940;1964;1999;LE;Ideological Crusader;Undying;M27021;X
627057;Foreign Minister;Arnolds Skrebers;1945;1964;1999;ST;Great Compromiser;Medium;M27057;X
627058;Foreign Minister;Peteris Valeskalns;1946;1964;1999;ST;Ideological Crusader;Medium;M27058;X
627059;Foreign Minister;Ernests Kreismanis;1947;1964;1999;ST;The Cloak N Dagger Schemer;Very High;M27037;X
627060;Minister of Armament;Evalds Andersons;1941;1964;1999;NS;Military Entrepreneur;High;M27060;X
627061;Minister of Armament;Janis Skujevics;1941;1964;1999;NS;Resource Industrialist;Medium;M27061;X
